H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
201.16136,242.7467,1.77682,177.9247,1.77682,64.82201,"[74.81891, 74.81891]","[-1.203504, -1.203504]","[1.6140335, 1.6140335]",11.441574,-28.757563,6.9414907,0.047490843,1,122.41641,-0.92215216,2.0494578,3.0120823,-1,1,45.387306,0.37879804,-0.57100165,1.0345423,-1,348.00757207177594,0.879091726913976,358.0645580866658
197.93042,530.1316,1.77682,102.114876,1.77682,428.0167,"[68.06104, 68.06104]","[2.6659827, 2.6659827]","[2.3884084, 2.3884084]",-14.332664,73.31065,-22.808493,73.36473,1,49.893177,0.88486636,-2.1398342,1.2713764,-1,3,12.364143,2.0842285,1.6480131,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
197.98247,4046.72,1.77682,2831.94,1.77682,1214.7799,"[6.618648, 6.618648]","[7.107719, 7.107719]","[2.881572, 2.881572]",14.449399,20.747808,19.450247,21.783054,1,44.69221,4.0135274,0.7104143,2.1502895,-1,1,72.11283,3.218128,-2.4111629,4.7913604,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.96257,463.1716,1.77682,318.88467,1.77682,144.28694,"[130.2314, 130.2314]","[-1.8335687, -1.8335687]","[-1.2216341, -1.2216341]",32.05181,-57.941784,21.767227,-58.869946,1,56.47966,-1.800805,-2.1645994,1.0428333,-1,1,59.22096,-0.7907333,-0.33140504,2.9160824,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.53687,207.93869,1.77682,88.42557,1.77682,119.51312,"[22.834404, 22.834404]","[1.5936388, 1.5936388]","[-0.43028742, -0.43028742]",-16.742506,-20.099745,-7.061121,-13.5958,1,73.64708,-0.5647892,0.59561133,0.14520709,-1,1,43.36284,1.1818284,-2.2470002,5.4875193,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.92192,435.6879,1.77682,173.3183,1.77682,262.3696,"[22.719044, 22.719044]","[-3.526452, -3.526452]","[0.47194895, 0.47194895]",-32.739944,7.517771,-30.164038,11.732304,1,45.44782,-1.2424556,2.8248355,1.0030302,-1,1,93.946976,-1.5255773,-0.16237153,0.89731276,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.4332,232.25568,1.77682,95.94717,1.77682,136.30852,"[97.78238, 97.78238]","[-0.64790493, -0.64790493]","[-2.1415648, -2.1415648]",-28.750027,-39.928135,-17.446669,-16.517345,1,43.140762,-1.0405444,0.9327824,4.6866517,-1,1,93.02526,0.13119784,-2.3506289,2.744431,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.79526,410.67035,1.77682,310.2478,1.77682,100.42254,"[38.745358, 38.745358]","[-2.915952, -2.915952]","[0.8612562, 0.8612562]",19.632433,-23.272417,20.573551,-20.727247,3,66.07407,-1.7892102,1.6025487,0.1056583755,-1,1,24.843203,-0.7564183,-1.189263,1.270995,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.04803,340.42844,1.77682,226.50153,1.77682,113.92692,"[20.004295, 20.004295]","[3.3142824, 3.3142824]","[0.09294851, 0.09294851]",-21.875769,24.858421,-16.178587,38.004017,1,40.947704,1.5665097,1.9227506,5.7818766,-1,1,91.558846,0.44984564,-0.82692575,1.1168616,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.92676,373.1777,1.77682,83.07836,1.77682,290.09937,"[45.63069, 45.63069]","[2.620187, 2.620187]","[-2.490523, -2.490523]",-27.449894,-2.3930645,-32.171776,-8.886729,1,41.748203,0.2955795,-3.0415378,1.7026052,-1,1,35.05797,2.5485833,-0.45437598,1.677185,-1,348.00757207177594,0.879091726913976,358.0645580866658
193.58406,252.98415,1.77682,70.71815,1.77682,182.266,"[48.40017, 48.40017]","[-1.8837407, -1.8837407]","[1.3154984, 1.3154984]",-5.1223755,-6.2783613,-0.076984346,7.2166142,3,56.96876,-0.029558653,-3.070047,0.1056583755,-1,1,101.22204,-1.2427748,0.56842864,2.6465144,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.72295,581.3303,1.77682,367.2654,1.77682,214.06493,"[10.844255, 10.844255]","[-4.6112585, -4.6112585]","[2.8236933, 2.8236933]",-34.895924,-18.820168,-38.706665,-20.90284,1,68.52647,-2.069075,0.6233619,0.68857396,-1,1,35.3163,-1.4406195,-2.6205122,0.42662627,-1,348.00757207177594,0.879091726913976,358.0645580866658
202.60712,667.8085,1.77682,584.1623,1.77682,83.64619,"[46.896374, 46.896374]","[3.2995667, 3.2995667]","[0.30022854, 0.30022854]",15.826139,-31.939573,23.268047,-17.632242,1,48.285877,2.5070999,1.1203893,6.6072494e-06,-1,2,10.813037,0.7736066,-1.3772569,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
202.47546,250.16518,1.77682,104.33228,1.77682,145.83289,"[142.71498, 142.71498]","[-0.24224027, -0.24224027]","[2.440994, 2.440994]",-68.886604,43.557663,-72.6577,38.960503,1,35.120014,-1.4426956,1.2372912,0.987325,-1,1,53.307262,0.41853565,2.7764828,0.85716087,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.37556,339.07587,1.77682,37.881367,1.77682,301.19452,"[173.38799, 173.38799]","[1.0322622, 1.0322622]","[-1.2465687, -1.2465687]",13.657277,-25.524326,3.3887448,-21.662964,1,26.121943,-0.11906821,2.2290401,3.9075313,-1,1,165.05475,0.9079411,-1.180881,1.1502678,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.83815,1536.46,1.77682,1274.661,1.77682,261.7989,"[12.82448, 12.82448]","[-5.4704795, -5.4704795]","[1.5322481, 1.5322481]",-0.20720533,1.468244,0.73584896,4.7924786,1,48.98765,-3.5321739,0.29528964,3.214483,-1,3,48.27326,-1.9169606,-3.062296,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.27243,317.3779,1.77682,153.06921,1.77682,164.3087,"[16.788168, 16.788168]","[-3.377496, -3.377496]","[-0.9454682, -0.9454682]",1.373816,-12.18212,8.580148,-9.110292,1,24.358776,-0.9288644,-1.6033684,0.5533711,-1,3,19.241005,-1.1455321,1.4018543,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.33192,300.4579,1.77682,222.28116,1.77682,78.176735,"[72.437584, 72.437584]","[1.7944771, 1.7944771]","[2.9940333, 2.9940333]",-44.226627,-0.7824443,-58.000854,1.0557363,3,31.866142,1.1569582,-2.8116534,0.1056583755,-1,1,29.528854,0.39684469,0.8704597,0.15435344,-1,348.00757207177594,0.879091726913976,358.0645580866658
202.17505,365.4708,1.77682,305.07767,1.77682,60.393147,"[167.25604, 167.25604]","[-1.2063689, -1.2063689]","[-0.858798, -0.858798]",-21.337355,-12.678967,19.92652,-28.644299,1,126.553024,-1.4421824,-1.1687492,18.255201,-1,1,71.31013,0.3272456,-0.03098059,2.314968,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.0564,292.86597,1.77682,215.4724,1.77682,77.39358,"[39.826412, 39.826412]","[2.369705, 2.369705]","[-0.6266062, -0.6266062]",23.09575,12.602342,28.894346,0.13713925,3,39.825394,1.5557785,0.39884597,0.1056583755,-1,1,52.729725,0.1905189,-2.276559,1.928843,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.61284,618.1264,1.77682,422.3567,1.77682,195.7697,"[213.86952, 213.86952]","[1.663555, 1.663555]","[-0.49597684, -0.49597684]",36.492622,16.512053,44.16909,-9.612212,1,176.89592,1.3134575,-0.120652296,2.244732,-1,1,86.98637,1.5571481,-1.8649617,1.1216697,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.41667,1044.6095,1.77682,784.7927,1.77682,259.81674,"[73.29364, 73.29364]","[-3.33023, -3.33023]","[2.755841, 2.755841]",-65.37771,37.363445,-58.246204,41.39364,1,45.54685,-2.4450088,2.3201694,3.652652,-1,1,48.268085,-1.94842,-1.1882666,0.7017487,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.6231,1439.9955,1.77682,876.7689,1.77682,563.2265,"[7.3948975, 7.3948975]","[5.9549446, 5.9549446]","[-0.12564872, -0.12564872]",-36.358574,-4.956585,-34.135994,0.78168863,1,29.307726,2.9284837,3.1252637,3.8146973e-06,-1,1,75.610794,2.4052844,-0.0393559,2.8517065,-1,348.00757207177594,0.879091726913976,358.0645580866658
202.2443,267.09094,1.77682,92.90711,1.77682,174.18382,"[21.693283, 21.693283]","[-2.7739275, -2.7739275]","[0.5900555, 0.5900555]",50.36235,-34.13039,49.442513,-37.153217,3,74.31305,-0.27416182,2.185623,0.1056583755,-1,1,24.699776,-1.2622006,-0.77259177,0.44577876,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.35486,504.6617,1.77682,203.73271,1.77682,300.92902,"[16.85255, 16.85255]","[4.006443, 4.006443]","[-2.964261, -2.964261]",-47.26752,14.626329,-36.255875,3.5376835,1,44.973534,1.3108693,3.0098689,2.6249228,-1,1,62.32949,1.902351,-0.20546637,4.3178406,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.24835,757.6666,1.77682,283.6562,1.77682,474.0104,"[123.77736, 123.77736]","[2.461828, 2.461828]","[2.9118865, 2.9118865]",-27.413515,-2.275845,-27.774729,-5.8544927,1,108.99484,1.3835453,2.4764545,1.3470249,-1,1,41.143955,2.592383,-1.7783314,2.4263098,-1,348.00757207177594,0.879091726913976,358.0645580866658
198.71329,236.41301,1.77682,101.96918,1.77682,134.44383,"[67.63954, 67.63954]","[-1.253192, -1.253192]","[-1.0235168, -1.0235168]",22.733912,-15.857553,23.417494,-15.769577,1,38.59759,-0.6116912,0.8532833,1.2102164,-1,1,69.795944,-0.4133076,-1.7305386,2.0089943,-1,348.00757207177594,0.879091726913976,358.0645580866658
178.47919,201.60344,1.77682,124.60033,1.77682,77.00311,"[72.53644, 72.53644]","[0.7472885, 0.7472885]","[-0.3356064, -0.3356064]",45.4746,-6.0246296,46.716183,-12.070222,2,27.216763,1.1237639,-1.244391,0.0005109989499999,-1,3,19.253897,-0.5774683,0.77933,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.80708,692.57837,1.77682,142.48244,1.77682,550.0959,"[51.507137, 51.507137]","[3.2464297, 3.2464297]","[2.1059535, 2.1059535]",3.8516135,41.455414,0.2974115,38.081474,1,55.944763,1.1280247,1.4884429,9.800381,-1,1,28.664368,2.6898296,-2.5636768,1.8333691,-1,348.00757207177594,0.879091726913976,358.0645580866658
192.54367,340.21182,1.77682,273.1164,1.77682,67.09541,"[193.23201, 193.23201]","[-0.9177537, -0.9177537]","[2.9318402, 2.9318402]",-62.20543,22.901278,-74.73808,25.085382,1,105.18154,-1.2287371,-3.1100593,5.700411,-1,1,29.805367,0.44264573,2.2892895,0.15412365,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.35663,307.214,1.77682,137.72124,1.77682,169.49277,"[41.840656, 41.840656]","[2.4054072, 2.4054072]","[0.18112975, 0.18112975]",18.843853,19.994358,34.572277,38.50958,2,57.88863,0.97926795,-1.7478184,0.0005109989499999,-1,1,40.613,0.97889507,1.0426852,1.9921051,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.59108,284.0718,1.77682,51.43531,1.77682,232.6365,"[79.19078, 79.19078]","[-1.5894554, -1.5894554]","[-0.06083313, -0.06083313]",7.785842,-8.43198,27.784021,-0.9023688,1,31.223269,1.1309679,-0.23735045,4.5735583,-1,1,32.298115,-2.2454631,0.111787036,1.2764919,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.46495,346.49155,1.77682,192.64418,1.77682,153.84738,"[14.137992, 14.137992]","[3.6877344, 3.6877344]","[2.4806736, 2.4806736]",-24.380898,-3.2544382,-24.03524,20.748968,1,54.491543,1.1854558,2.4397414,2.2083275,-1,1,70.66512,1.0791993,-0.7089303,1.1293482,-1,348.00757207177594,0.879091726913976,358.0645580866658
201.01062,278.4176,1.77682,179.02138,1.77682,99.39622,"[5.4640355, 5.4640355]","[-4.255594, -4.255594]","[1.1198292, 1.1198292]",-8.715721,8.0873375,0.3389734,-0.97991896,2,35.9544,-1.3125132,2.876042,0.0005109989499999,-1,1,62.139015,-0.4113419,-0.22309399,6.020654,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.92802,1294.0928,1.77682,1007.4568,1.77682,286.636,"[26.95163, 26.95163]","[4.5523562, 4.5523562]","[2.6897883, 2.6897883]",-24.095982,19.324715,-22.344814,28.741833,1,39.85151,3.3580031,-1.3661282,4.063478,-1,2,17.295734,1.8563068,1.960215,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
201.92061,225.49532,1.77682,72.386246,1.77682,153.10907,"[27.375216, 27.375216]","[1.9733407, 1.9733407]","[-3.0098124, -3.0098124]",22.576761,0.35773942,2.6297593,-6.8409295,1,50.53476,-0.45227298,-0.8028705,2.5214047,-1,2,75.153854,1.1952577,2.6038897,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
201.55421,404.10544,1.77682,154.4382,1.77682,249.66725,"[303.499, 303.499]","[-0.54817766, -0.54817766]","[1.8825526, 1.8825526]",22.426704,110.75625,13.343613,103.675285,1,149.84575,-0.3748959,2.6158345,4.001385,-1,1,119.45231,-0.52165353,1.4197432,0.76777947,-1,348.00757207177594,0.879091726913976,358.0645580866658
195.63524,231.86063,1.77682,111.50969,1.77682,120.35094,"[48.503944, 48.503944]","[1.5950083, 1.5950083]","[1.150409, 1.150409]",4.9507694,-14.731438,0.45031095,-14.397421,3,50.31998,1.0293589,-1.5919865,0.1056583755,-1,1,121.72085,0.24418202,1.3869109,0.5627757,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.6307,578.64056,1.77682,285.97345,1.77682,292.6671,"[151.24826, 151.24826]","[1.9508586, 1.9508586]","[-3.0715725, -3.0715725]",29.757044,46.79585,25.674118,43.608765,2,13.001728,2.1466222,1.6243254,0.0005109989499999,-1,1,179.87184,1.182303,-2.6689363,2.264678,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.35591,1922.4703,1.77682,769.68024,1.77682,1152.7902,"[12.803802, 12.803802]","[5.6993546, 5.6993546]","[2.7973878, 2.7973878]",-12.814528,-3.897243,2.4718971,2.1915717,1,68.41654,2.8054051,-2.9496517,-7.6293945e-06,-1,1,72.03762,3.1830473,0.29190698,7.686311,-1,348.00757207177594,0.879091726913976,358.0645580866658
196.96027,288.2411,1.77682,84.38695,1.77682,203.85413,"[15.538624, 15.538624]","[3.297705, 3.297705]","[0.6486569, 0.6486569]",15.425312,-51.835117,24.554455,-38.856087,3,33.696495,0.31182012,-1.0398519,0.1056583755,-1,1,83.896355,1.530481,1.928184,4.3385077,-1,348.00757207177594,0.879091726913976,358.0645580866658
202.34917,265.63928,1.77682,200.74101,1.77682,64.898254,"[40.379425, 40.379425]","[2.1288576, 2.1288576]","[-0.7361584, -0.7361584]",0.6952246,-5.2049546,5.9090915,0.7272197,1,31.634048,2.2999985,0.87733066,1.2774739,-1,1,68.84622,-0.4817747,-1.4877764,1.8967654,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.85165,1470.7136,1.77682,1321.1699,1.77682,149.5437,"[7.992093, 7.992093]","[5.898871, 5.898871]","[-1.309071, -1.309071]",-27.862997,14.504122,-17.920717,8.752462,1,28.255358,3.93302,2.7310736,1.077872,-1,1,64.28488,1.5709305,-0.528826,3.3119626,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.72736,285.17508,1.77682,95.44529,1.77682,189.72978,"[67.74574, 67.74574]","[-1.7643934, -1.7643934]","[2.706467, 2.706467]",-17.336647,-3.9434893,-21.367725,-0.13564512,1,65.560555,-0.05749676,2.2885866,4.3660593,-1,1,24.011614,-2.2023225,-1.5034819,3.3092368,-1,348.00757207177594,0.879091726913976,358.0645580866658
227.33678,242.80228,1.77682,148.46886,1.77682,94.33342,"[44.220478, 44.220478]","[1.2745274, 1.2745274]","[2.5171096, 2.5171096]",-24.922579,24.090858,-19.014715,28.94224,1,35.08708,1.0053437,1.4072,1.0054965,-1,3,36.416622,-0.46218097,-2.1964629,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.79837,203.5388,1.77682,108.335075,1.77682,95.20372,"[18.59201, 18.59201]","[1.366961, 1.366961]","[-2.2574093, -2.2574093]",3.5739224,-22.225779,-4.3068223,-19.250076,1,78.78283,0.09661111,-1.7652662,1.3275725,-1,1,78.30491,0.26643136,1.4906628,1.7535926,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.37177,280.45782,1.77682,101.360985,1.77682,179.09686,"[174.65648, 174.65648]","[0.49209574, 0.49209574]","[2.3689818, 2.3689818]",-47.15903,-11.345002,-48.459442,11.169471,1,67.335915,0.33571878,-2.7387204,11.919359,-1,1,150.56117,0.36855194,1.7850026,11.551039,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.96564,250.53757,1.77682,134.30476,1.77682,116.2328,"[148.19891, 148.19891]","[0.13768134, 0.13768134]","[1.2781937, 1.2781937]",22.10166,70.38925,14.645147,60.344303,1,64.24647,-0.59761125,1.747398,0.78582835,-1,3,42.327644,1.1179097,0.45226753,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.90399,262.56912,1.77682,191.1364,1.77682,71.43274,"[66.54724, 66.54724]","[1.5918341, 1.5918341]","[-2.0628164, -2.0628164]",-13.961596,-13.795086,-31.073425,-3.892643,1,58.619057,1.6858268,-1.0222138,2.5167427,-1,1,47.125458,-0.32977858,3.1372588,2.2869911,-1,348.00757207177594,0.879091726913976,358.0645580866658
201.35309,364.44623,1.77682,72.64483,1.77682,291.80142,"[253.01395, 253.01395]","[-0.6232924, -0.6232924]","[-2.5908477, -2.5908477]",-43.09649,-21.484215,-37.794235,-18.690529,1,56.490776,-0.61657596,-0.9846657,0.83284825,-1,1,221.37407,-0.47294784,-2.8225627,1.4080075,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.15652,306.71692,1.77682,224.06763,1.77682,82.649284,"[13.579347, 13.579347]","[-3.5322292, -3.5322292]","[2.8046117, 2.8046117]",-17.953611,7.308991,-13.802909,5.5050273,1,49.722248,-1.5541694,2.852222,1.141421,-1,1,54.85829,-0.33370683,-0.30044475,4.1944914,-1,348.00757207177594,0.879091726913976,358.0645580866658
195.26189,212.45573,1.77682,104.53816,1.77682,107.917564,"[72.06544, 72.06544]","[0.56149024, 0.56149024]","[2.0431077, 2.0431077]",-24.665756,56.36451,-27.607344,52.03689,2,16.469027,0.4378476,-2.9000523,0.0005109989499999,-1,2,18.990297,-0.016678272,0.9826812,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
196.175,254.39565,1.77682,102.39006,1.77682,152.00558,"[33.59462, 33.59462]","[-2.2552252, -2.2552252]","[0.88049084, 0.88049084]",-11.384375,36.57679,4.965566,28.984968,2,23.915318,-0.36957884,2.014068,0.0005109989499999,-1,1,52.204647,-1.1570071,-0.768976,1.7507627,-1,348.00757207177594,0.879091726913976,358.0645580866658
198.67236,211.20319,1.77682,137.96965,1.77682,73.233536,"[70.87182, 70.87182]","[0.14960785, 0.14960785]","[-2.567008, -2.567008]",1.18201,20.529615,2.8074753,14.330693,1,122.9046,-0.035865877,-2.3088968,1.0079769,-1,1,48.045315,0.26073515,1.0875294,4.6833105,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.01666,489.52008,1.77682,57.707954,1.77682,431.8121,"[25.047197, 25.047197]","[3.5746922, 3.5746922]","[2.2793722, 2.2793722]",-31.783146,-42.62588,-15.817133,-12.174096,1,39.150642,0.337606,-2.4977686,1.603721,-1,1,58.883575,2.724423,1.0908778,3.432956,-1,348.00757207177594,0.879091726913976,358.0645580866658
197.82515,502.8952,1.77682,211.60599,1.77682,291.2892,"[179.00542, 179.00542]","[-1.6022812, -1.6022812]","[-0.24061225, -0.24061225]",95.381775,-6.3143024,103.96221,-5.9032536,3,31.820406,-1.261074,0.8237998,0.1056583755,-1,2,78.61171,-1.2236264,-0.89458853,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.44528,231.4413,1.77682,69.77626,1.77682,161.66504,"[43.491886, 43.491886]","[-1.6342249, -1.6342249]","[0.1198079, 0.1198079]",-35.883823,-2.8793197,-40.125847,-1.072512,2,15.745665,0.1697053,-3.10496,0.0005109989499999,-1,1,104.5856,-0.90425104,0.05428263,2.333984,-1,348.00757207177594,0.879091726913976,358.0645580866658
201.09596,239.50699,1.77682,138.5797,1.77682,100.92729,"[83.48236, 83.48236]","[1.0128595, 1.0128595]","[0.28890058, 0.28890058]",18.194706,13.415925,39.93005,38.9951,1,57.029896,1.0000883,-0.9589891,3.8005126,-1,3,30.061207,-0.04140108,1.2873389,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.38824,273.51367,1.77682,75.568306,1.77682,197.94534,"[22.196383, 22.196383]","[2.8220086, 2.8220086]","[-0.27054542, -0.27054542]",-54.501278,-16.526825,-34.377617,-11.932846,1,83.88331,-0.058574587,0.12563553,4.1459737,-1,3,10.533074,1.95582,-2.831126,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
206.0079,222.17455,1.77682,133.1911,1.77682,88.98345,"[68.920135, 68.920135]","[-0.63310844, -0.63310844]","[0.9297761, 0.9297761]",7.1288724,14.583265,5.598355,5.420954,1,38.582157,-1.9958156,1.1529953,1.9891347,-1,1,22.642982,1.6189452,0.7121154,6.665332,-1,348.00757207177594,0.879091726913976,358.0645580866658
198.67249,241.89365,1.77682,77.11512,1.77682,164.77853,"[20.415623, 20.415623]","[-2.5985246, -2.5985246]","[0.07156841, 0.07156841]",63.599773,-16.108034,55.940624,-10.912816,1,108.719864,-0.056431305,2.8964186,15.667583,-1,1,54.644974,-1.1139557,-0.17709713,1.0698459,-1,348.00757207177594,0.879091726913976,358.0645580866658
198.28586,325.96542,1.77682,88.56457,1.77682,237.40086,"[209.88383, 209.88383]","[-0.66959816, -0.66959816]","[1.8744184, 1.8744184]",-3.6281786,24.932926,-27.512611,72.702095,1,45.921642,0.5443796,2.1796572,2.1421974,-1,2,88.121216,-1.14019,1.7124807,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.46951,367.98648,1.77682,283.12576,1.77682,84.86072,"[18.916435, 18.916435]","[3.4841795, 3.4841795]","[-2.464004, -2.464004]",2.881329,20.947945,-14.781696,22.118574,1,79.10408,1.9076157,-1.3196286,0.14396073,-1,2,40.147564,0.44810173,2.1078823,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.05,483.8389,1.77682,250.41954,1.77682,233.41937,"[105.40429, 105.40429]","[2.1087284, 2.1087284]","[2.8194234, 2.8194234]",-46.07006,-5.731573,-58.4693,-9.600018,1,31.60864,1.5515714,-2.1756403,2.1280432,-1,1,77.41089,1.237502,1.9451922,0.14448217,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.38878,975.2037,1.77682,444.38556,1.77682,530.8181,"[87.16659, 87.16659]","[3.08431, 3.08431]","[-0.82356834, -0.82356834]",46.848354,-23.566689,20.768274,-12.274535,1,83.15834,2.0096416,0.15716568,1.5058502,-1,1,83.04582,2.3661702,-2.1580222,4.428228,-1,348.00757207177594,0.879091726913976,358.0645580866658
208.45253,655.7191,1.77682,567.85236,1.77682,87.86676,"[47.037804, 47.037804]","[-3.2732246, -3.2732246]","[-0.07165841, -0.07165841]",-12.729395,13.385439,1.1332374,3.171681,1,28.729055,-3.813467,2.417474,2.9704378,-1,3,63.554974,-0.68651533,-0.31540254,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.77399,369.39627,1.77682,227.11879,1.77682,142.27747,"[32.089764, 32.089764]","[-2.9587197, -2.9587197]","[-1.5155127, -1.5155127]",-6.2894197,8.031232,-10.072914,7.715893,1,107.2299,-1.3473206,-0.7752172,3.9482656,-1,1,80.05706,-1.0342268,2.5818431,1.2679422,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.66203,746.6152,1.77682,497.94077,1.77682,248.67438,"[21.154379, 21.154379]","[-4.2195334, -4.2195334]","[-1.2169579, -1.2169579]",-35.673992,-19.90361,-3.5864277,-31.923193,3,30.655167,-2.2522926,-1.8864615,0.1056583755,-1,1,54.97846,-1.7033656,1.0923291,5.190708,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.87352,204.95532,1.77682,89.772804,1.77682,115.18251,"[39.754646, 39.754646]","[0.524847, 0.524847]","[-1.1766611, -1.1766611]",-17.104406,-15.825259,-3.988077,-28.732582,3,25.06421,-1.647827,0.24542746,0.1056583755,-1,1,31.60535,1.535613,-1.7607634,6.894024,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.41522,326.39273,1.77682,236.56992,1.77682,89.822815,"[13.178136, 13.178136]","[3.6654031, 3.6654031]","[-0.861918, -0.861918]",5.768937,-13.575784,-1.9747189,-8.673544,2,67.46489,1.6441667,-1.8856528,0.0005109989499999,-1,1,79.41035,0.44666746,1.1144719,9.9976845,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.51405,273.92004,1.77682,74.88306,1.77682,199.03697,"[78.87552, 78.87552]","[1.5126489, 1.5126489]","[-0.94879067, -0.94879067]",41.52518,-37.19866,41.9908,-51.805035,1,103.34795,0.58041906,2.4954221,23.27886,-1,2,35.61336,0.86477184,-0.6804349,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
195.85757,461.52005,1.77682,230.1364,1.77682,231.38365,"[0.9347713, 0.9347713]","[6.795842, 6.795842]","[2.4901903, 2.4901903]",-4.509324,-1.9964274,10.812771,-2.6151006,1,72.89642,1.5039817,-0.14007138,1.5186875,-1,1,77.36151,1.4786888,2.9783766,1.245935,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.72136,204.36557,1.77682,94.71904,1.77682,109.64654,"[23.197556, 23.197556]","[-1.0907842, -1.0907842]","[-2.2004845, -2.2004845]",34.901035,-23.365366,40.95356,-15.880859,1,75.5721,0.6947033,3.0917914,1.880739,-1,2,20.202864,-1.1064408,-0.34440047,0.0005109989499999,-1,348.00757207177594,0.879091726913976,358.0645580866658
202.92938,746.57916,1.77682,381.0494,1.77682,365.5298,"[14.478528, 14.478528]","[4.5975037, 4.5975037]","[-3.081033, -3.081033]",33.110554,0.26580104,22.29185,-1.497556,1,98.708084,1.9118013,3.0851185,2.8961468,-1,1,46.723106,2.040594,-0.09282456,4.7001863,-1,348.00757207177594,0.879091726913976,358.0645580866658
194.23392,914.30426,1.77682,882.68384,1.77682,31.62039,"[99.86641, 99.86641]","[-2.8812487, -2.8812487]","[-1.6797354, -1.6797354]",-33.003887,-59.79337,-14.203598,-60.00812,1,40.3748,-2.689871,-1.8713248,1.8507248,-1,3,12.040345,-0.45224372,0.47928822,0.1056583755,-1,348.00757207177594,0.879091726913976,358.0645580866658
199.08896,200.23196,1.77682,102.84774,1.77682,97.38422,"[21.305124, 21.305124]","[0.07442229, 0.07442229]","[-1.6828527, -1.6828527]",8.983419,-5.6993566,-0.80403143,-8.210023,1,67.00495,-0.01920676,-0.46381724,3.8163457,-1,1,77.217735,-0.00040703983,2.821046,3.8666925,-1,348.00757207177594,0.879091726913976,358.0645580866658
200.46269,772.16254,1.77682,587.62335,1.77682,184.53922,"[48.832897, 48.832897]","[-3.4179757, -3.4179757]","[-2.7358723, -2.7358723]",-14.72975,-8.126068,-11.941105,-14.427725,1,55.470814,-2.71193,2.012085,2.9486916,-1,1,58.57737,-1.3522552,-1.7070247,1.8085122,-1,348.00757207177594,0.879091726913976,358.0645580866658
