H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
682.3071,889.65625,1.77682,531.6728,1.77682,357.98346,"[93.185486, 93.185486]","[2.4990697, 2.4990697]","[-2.337973, -2.337973]",-52.30087,168.16603,-44.531734,149.72256,2,89.770905,1.248307,1.8225902,0.0005109989499999,-1,1,318.14478,0.3253628,-1.5525613,7.2138867,-1,678.3993101262806,5.239086074575674,727.1911273412801
543.4815,573.86523,1.77682,372.37207,1.77682,201.49316,"[78.31575, 78.31575]","[1.5001332, 1.5001332]","[3.0822806, 3.0822806]",-41.51496,-16.048073,-59.357742,-23.556599,1,45.49843,1.8563497,-2.5087886,2.966121,-1,1,56.072136,-1.6693171,1.3411558,3.1182418,-1,678.3993101262806,5.239086074575674,727.1911273412801
691.95685,694.7562,1.77682,333.09665,1.77682,361.6596,"[60.859173, 60.859173]","[0.21757571, 0.21757571]","[2.8976872, 2.8976872]",-3.5167415,-136.68619,24.18716,-106.44065,2,66.43069,0.29824919,-1.2617102,0.0005109989499999,-1,2,248.03003,-0.27324882,1.9952204,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
459.21054,538.66846,1.77682,227.02365,1.77682,311.6448,"[115.18321, 115.18321]","[1.5423223, 1.5423223]","[2.9944289, 2.9944289]",-58.328236,55.11095,-76.02364,57.761623,3,167.58546,0.5833236,-1.0464067,0.1056583755,-1,1,170.94237,0.47020134,2.417447,0.9500324,-1,678.3993101262806,5.239086074575674,727.1911273412801
453.18896,476.45938,1.77682,223.74107,1.77682,252.7183,"[147.01865, 147.01865]","[-0.029509619, -0.029509619]","[-1.8506259, -1.8506259]",5.757605,-46.253273,40.387142,-42.20796,3,11.445019,-1.8946857,-0.58024454,0.1056583755,-1,1,42.50716,1.6645889,-1.8082938,2.1402035,-1,678.3993101262806,5.239086074575674,727.1911273412801
850.6379,888.90875,1.77682,421.85892,1.77682,467.04987,"[73.12269, 73.12269]","[1.9333315, 1.9333315]","[-1.8221118, -1.8221118]",-108.2462,126.02627,-126.77907,158.83783,1,341.845,-0.12253426,-1.08631,18.704817,-1,1,135.4266,0.70444393,2.216869,5.6561813,-1,678.3993101262806,5.239086074575674,727.1911273412801
735.06085,1720.5038,1.77682,1168.204,1.77682,552.2998,"[394.57266, 394.57266]","[-2.0484583, -2.0484583]","[2.966964, 2.966964]",-483.156,-107.313675,-498.0885,-114.91965,1,59.476955,-1.3397868,-2.9197145,0.14590931,-1,1,244.47902,-1.3789166,0.8696503,0.1410791,-1,678.3993101262806,5.239086074575674,727.1911273412801
377.25403,1019.17175,1.77682,755.4011,1.77682,263.7707,"[283.12753, 283.12753]","[1.8771695, 1.8771695]","[-2.7431762, -2.7431762]",-118.28848,4.466345,-123.07757,-2.999655,1,36.167084,2.431348,2.7503753,0.11252985,-1,1,164.61948,0.70308924,-2.2905393,1.4022541,-1,678.3993101262806,5.239086074575674,727.1911273412801
639.0448,1465.9413,1.77682,977.3123,1.77682,488.62897,"[130.71754, 130.71754]","[-3.002517, -3.002517]","[2.2074614, 2.2074614]",128.36705,119.86538,123.7773,124.67865,1,294.79282,-1.8057114,-2.827202,1.2578444,-1,3,111.97068,-1.0752306,0.73599136,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
577.64764,613.10284,1.77682,228.06845,1.77682,385.0344,"[97.87163, 97.87163]","[1.3725301, 1.3725301]","[0.41818115, 0.41818115]",35.490788,109.81957,50.05842,115.16071,1,132.13786,-0.6726552,-1.3196542,0.9351231,-1,1,54.633698,1.1551399,1.3614979,2.6552265,-1,678.3993101262806,5.239086074575674,727.1911273412801
383.1503,490.08527,1.77682,170.23854,1.77682,319.8467,"[18.935152, 18.935152]","[-3.473379, -3.473379]","[-1.9607427, -1.9607427]",30.092978,58.292553,41.243183,54.260513,2,59.182457,-0.24993509,0.94794184,0.0005109989499999,-1,1,152.02446,-1.1516341,-2.1654184,0.5424931,-1,678.3993101262806,5.239086074575674,727.1911273412801
476.7779,1022.3028,1.77682,677.69916,1.77682,344.60364,"[78.83947, 78.83947]","[3.1310058, 3.1310058]","[0.27397224, 0.27397224]",-72.35171,-16.752668,-59.836784,-3.2451792,1,258.4287,1.5489535,0.13169436,1.4014796,-1,1,111.173965,1.1544026,-3.0662901,1.4932048,-1,678.3993101262806,5.239086074575674,727.1911273412801
665.0547,875.5249,1.77682,193.99438,1.77682,681.5305,"[166.18019, 166.18019]","[1.9026971, 1.9026971]","[-1.1602749, -1.1602749]",54.15953,-168.36961,49.45371,-165.79459,1,118.338554,-0.20256029,1.625219,8.028601,-1,1,112.227875,1.2885566,-1.3595891,2.7589664,-1,678.3993101262806,5.239086074575674,727.1911273412801
689.411,903.6442,1.77682,281.7561,1.77682,621.8881,"[14.617455, 14.617455]","[-4.3810115, -4.3810115]","[2.1664956, 2.1664956]",10.33175,137.10059,1.0401134,135.06372,1,131.52126,-0.07635528,1.5557518,1.2238659,-1,1,257.19653,-1.48318,-1.6142509,2.3053126,-1,678.3993101262806,5.239086074575674,727.1911273412801
635.113,841.04,1.77682,694.3585,1.77682,146.68144,"[541.00226, 541.00226]","[0.19521606, 0.19521606]","[1.3105825, 1.3105825]",-32.65834,0.58022726,-4.0186067,13.69371,1,649.09424,0.20130965,1.2675793,4.2829633,-1,2,100.801735,-0.25538376,-2.0793157,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
635.88434,652.7331,1.77682,320.3957,1.77682,332.3374,"[64.53731, 64.53731]","[-1.4668753, -1.4668753]","[0.017147124, 0.017147124]",42.746063,15.371714,26.560108,2.4733534,1,200.32368,-0.6074203,-2.7562141,3.1250267,-1,3,224.3358,0.12966731,0.31672046,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
627.23315,813.1966,1.77682,500.51346,1.77682,312.68314,"[482.98413, 482.98413]","[-0.3761585, -0.3761585]","[0.91296136, 0.91296136]",72.36835,41.358227,72.84477,79.55354,3,227.68468,-1.0623676,0.50660187,0.1056583755,-1,1,211.26689,0.8012269,1.4644368,1.2798746,-1,678.3993101262806,5.239086074575674,727.1911273412801
1027.9999,1170.6453,1.77682,710.9675,1.77682,459.67767,"[87.21045, 87.21045]","[2.5466835, 2.5466835]","[1.7491351, 1.7491351]",16.972813,127.36171,7.5454283,136.30046,3,74.78078,0.7933983,1.3675253,0.1056583755,-1,3,137.5379,0.17732653,-1.8514332,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
870.57764,1500.6215,1.77682,1186.994,1.77682,313.62753,"[28.481552, 28.481552]","[-4.452225, -4.452225]","[-2.6690967, -2.6690967]",-38.229866,-224.98671,-28.028904,-203.48697,1,246.1913,-2.0875692,1.5324097,0.5897004,-1,1,104.02881,-0.2011572,-1.6530042,8.551911,-1,678.3993101262806,5.239086074575674,727.1911273412801
729.0302,1000.1778,1.77682,325.311,1.77682,674.8668,"[22.834738, 22.834738]","[-4.0936275, -4.0936275]","[2.2091615, 2.2091615]",-11.117306,38.423904,-12.964577,48.632507,1,233.97429,-0.30681098,-1.549744,0.5005426,-1,1,225.40968,-1.3441898,1.697401,1.6674544,-1,678.3993101262806,5.239086074575674,727.1911273412801
746.2129,769.9353,1.77682,353.69397,1.77682,416.24136,"[77.35478, 77.35478]","[1.5454633, 1.5454633]","[0.21769077, 0.21769077]",87.10625,-31.966312,97.657425,2.4644322,3,143.7506,0.2843436,2.8768196,0.1056583755,-1,1,128.17696,0.1860255,-0.18038271,9.287679,-1,678.3993101262806,5.239086074575674,727.1911273412801
772.88306,1050.1099,1.77682,476.9489,1.77682,573.16095,"[11.440771, 11.440771]","[-4.8224344, -4.8224344]","[0.0031691166, 0.0031691166]",122.21973,-230.54729,135.21385,-238.31468,1,97.71427,-0.67330134,-1.0592767,0.54691535,-1,1,357.5308,-0.9651731,2.054241,1.7280117,-1,678.3993101262806,5.239086074575674,727.1911273412801
509.23785,1458.9493,1.77682,590.6247,1.77682,868.3246,"[140.59644, 140.59644]","[2.9651124, 2.9651124]","[0.72086924, 0.72086924]",86.58089,-25.620462,95.56697,-35.17013,2,48.309494,1.5539222,-0.9827441,0.0005109989499999,-1,1,164.70131,1.7591777,1.6640443,0.6652018,-1,678.3993101262806,5.239086074575674,727.1911273412801
677.8403,834.6004,1.77682,353.70047,1.77682,480.89993,"[29.572971, 29.572971]","[3.4934614, 3.4934614]","[0.3736078, 0.3736078]",80.45507,-71.371315,71.335846,-57.526806,1,219.18567,0.39436594,2.319117,10.328063,-1,1,127.02985,0.8956613,-0.76847315,0.9973792,-1,678.3993101262806,5.239086074575674,727.1911273412801
657.1062,1739.6844,1.77682,77.85853,1.77682,1661.8259,"[15.8844385, 15.8844385]","[-5.3122764, -5.3122764]","[-1.8754853, -1.8754853]",0.6163996,22.670425,-0.9043234,0.25302967,1,47.64781,0.7571785,-1.6637483,2.863528,-1,1,24.919746,-4.406879,1.4313052,1.603216,-1,678.3993101262806,5.239086074575674,727.1911273412801
545.54956,1386.8573,1.77682,565.7957,1.77682,821.0616,"[889.508, 889.508]","[-0.9003359, -0.9003359]","[-0.70178074, -0.70178074]",448.5274,-440.34027,468.83447,-467.14984,2,67.78949,-0.41760674,-1.0815243,0.0005109989499999,-1,1,187.0172,-1.2066178,-0.26045197,0.00051832176,-1,678.3993101262806,5.239086074575674,727.1911273412801
667.27716,824.6258,1.77682,402.61172,1.77682,422.01404,"[33.3813, 33.3813]","[-3.367098, -3.367098]","[-1.0278025, -1.0278025]",-85.7634,93.27781,-95.23144,89.10669,2,179.4609,-0.7158346,2.3935878,0.0005109989499999,-1,1,323.1137,-0.6368873,-0.7802044,5.335155,-1,678.3993101262806,5.239086074575674,727.1911273412801
737.02814,766.1813,1.77682,295.05557,1.77682,471.1257,"[6.6406617, 6.6406617]","[-4.143645, -4.143645]","[-2.628875, -2.628875]",-128.04764,-7.22514,-121.55554,6.8665547,1,214.39682,0.9206774,-0.028041132,7.611357,-1,1,90.399414,-1.4514592,3.0672472,3.0120053,-1,678.3993101262806,5.239086074575674,727.1911273412801
688.858,706.7195,1.77682,397.05673,1.77682,309.66278,"[21.535025, 21.535025]","[2.6806393, 2.6806393]","[-2.856474, -2.856474]",-37.988792,19.114653,-63.219524,21.794006,1,174.94963,0.7096147,2.7686849,0.69558674,-1,1,212.94489,-0.2857761,-0.41667858,6.011853,-1,678.3993101262806,5.239086074575674,727.1911273412801
680.318,1015.5016,1.77682,369.15637,1.77682,646.3452,"[60.55739, 60.55739]","[3.2132387, 3.2132387]","[-0.5779031, -0.5779031]",18.529917,-64.02728,29.566065,-51.960438,1,121.24407,0.5809882,1.2555538,5.594566,-1,3,74.4462,1.2885455,-1.7186388,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
635.62775,771.94366,1.77682,420.3935,1.77682,351.55017,"[373.3798, 373.3798]","[-0.58031434, -0.58031434]","[-2.656125, -2.656125]",-64.92279,-96.26969,-87.35242,-114.93463,3,257.85748,-0.643426,2.6080065,0.1056583755,-1,1,202.8382,0.023150206,-1.6681468,1.4737597,-1,678.3993101262806,5.239086074575674,727.1911273412801
659.7961,813.95544,1.77682,278.36414,1.77682,535.5913,"[113.98074, 113.98074]","[-2.1092818, -2.1092818]","[1.7967191, 1.7967191]",-196.37886,45.461246,-191.02371,58.891037,1,231.00209,-0.052893143,0.21780035,6.4544945,-1,3,29.466585,-1.1624418,2.9928524,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
618.36475,681.2699,1.77682,454.3361,1.77682,226.93384,"[282.37878, 282.37878]","[-0.15834281, -0.15834281]","[-2.0197034, -2.0197034]",-90.32658,-179.66293,-99.49645,-179.238,3,130.92278,-0.38363203,-2.3979108,0.1056583755,-1,1,62.312355,0.5664933,0.12792084,0.0,-1,678.3993101262806,5.239086074575674,727.1911273412801
999.31433,1521.4413,1.77682,1052.1238,1.77682,469.3175,"[15.459016, 15.459016]","[5.000022, 5.000022]","[2.0224323, 2.0224323]",145.5036,3.190466,154.0242,2.7686799,1,190.54544,1.5338588,3.1037881,6.1847754,-1,2,40.551403,0.42553526,-0.03477192,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
772.5693,935.6985,1.77682,575.38763,1.77682,360.31088,"[292.3749, 292.3749]","[-1.1965948, -1.1965948]","[2.2581606, 2.2581606]",-172.58076,182.64536,-135.54903,200.36934,1,41.45659,-3.050522,-1.5554266,1.5560645,-1,1,93.49252,0.3854128,2.1543055,3.4038777,-1,678.3993101262806,5.239086074575674,727.1911273412801
377.26013,623.8205,1.77682,283.1905,1.77682,340.63,"[25.332237, 25.332237]","[-3.66864, -3.66864]","[-1.1445161, -1.1445161]",47.987255,51.655064,36.389465,36.768074,1,186.18307,-0.9429184,-2.2044477,2.7696044,-1,1,107.36169,-1.2359406,0.8071026,4.2537704,-1,678.3993101262806,5.239086074575674,727.1911273412801
581.72455,1352.959,1.77682,898.08453,1.77682,454.87442,"[453.9694, 453.9694]","[-1.6464936, -1.6464936]","[2.6001449, 2.6001449]",-105.76721,40.19093,-91.57569,50.187374,1,103.50461,-2.556431,-2.760771,7.862578,-1,1,306.4102,-0.6058267,2.3006842,6.4920006,-1,678.3993101262806,5.239086074575674,727.1911273412801
1126.2343,1182.2579,1.77682,550.49725,1.77682,631.7607,"[49.886425, 49.886425]","[2.6636145, 2.6636145]","[1.4441056, 1.4441056]",177.66945,119.779335,183.26698,119.90777,2,124.09966,-0.0007329929,0.51078945,0.0005109989499999,-1,3,309.81525,0.63823867,-2.71086,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
711.6465,713.7558,1.77682,343.90692,1.77682,369.84888,"[37.787758, 37.787758]","[-0.917312, -0.917312]","[0.52079165, 0.52079165]",58.47966,-57.792404,72.794426,-62.293644,1,293.77325,0.43356597,2.2801907,1.2143707,-1,1,232.73967,-0.52908826,-0.7586197,10.038965,-1,678.3993101262806,5.239086074575674,727.1911273412801
399.9587,903.4999,1.77682,591.1995,1.77682,312.30035,"[2.8925846, 2.8925846]","[-6.3282146, -6.3282146]","[2.160016, 2.160016]",28.593365,-54.285866,21.407976,-48.446075,1,40.954018,-1.8176639,-1.1389121,2.4927924,-1,1,98.42776,-1.0873443,1.9964238,1.033213,-1,678.3993101262806,5.239086074575674,727.1911273412801
837.9807,1063.9862,1.77682,794.68933,1.77682,269.29688,"[210.08704, 210.08704]","[-1.8045086, -1.8045086]","[-2.5717869, -2.5717869]",7.359452,-68.93087,-8.679506,-69.80789,1,37.207245,-3.2062519,2.6545084,-5.3947965e-06,-1,1,158.44403,0.7533643,-2.8543391,2.6214035,-1,678.3993101262806,5.239086074575674,727.1911273412801
544.5759,959.68744,1.77682,868.44617,1.77682,91.241295,"[59.516605, 59.516605]","[3.2777736, 3.2777736]","[-0.11220064, -0.11220064]",-4.2029133,26.168127,33.860035,5.679876,1,83.61237,2.674018,0.19226442,2.4256513,-1,1,48.894176,-1.1481242,-2.4807658,0.894515,-1,678.3993101262806,5.239086074575674,727.1911273412801
663.6222,680.1856,1.77682,378.1787,1.77682,302.00687,"[105.06952, 105.06952]","[0.8870645, 0.8870645]","[2.655746, 2.655746]",-41.23893,-2.316222,-50.739967,-12.345135,1,140.81258,1.1355925,1.2803512,0.14228563,-1,3,122.15387,-0.80846125,-2.3431888,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
552.2348,1343.8944,1.77682,756.1106,1.77682,587.7838,"[83.7037, 83.7037]","[3.3755457, 3.3755457]","[-2.295809, -2.295809]",-28.346764,9.499757,-46.798786,2.0865054,1,91.823944,1.7486271,2.1174123,0.94999635,-1,3,142.58054,1.328265,-1.3108156,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
634.22394,1401.0018,1.77682,358.10324,1.77682,1042.8987,"[24.52802, 24.52802]","[4.623514, 4.623514]","[-0.8455718, -0.8455718]",-32.07846,-18.629816,-11.800745,-16.387869,1,218.88435,0.812479,0.65918833,3.492241,-1,1,235.48732,2.0897326,-2.3807635,20.28096,-1,678.3993101262806,5.239086074575674,727.1911273412801
607.0773,949.4922,1.77682,410.69922,1.77682,538.79297,"[18.257778, 18.257778]","[-4.381531, -4.381531]","[0.11590206, 0.11590206]",6.2316866,120.97677,10.368449,117.65964,1,132.92628,-0.8370566,1.4903535,0.44371936,-1,1,263.5925,-1.2050622,-1.5849606,1.639258,-1,678.3993101262806,5.239086074575674,727.1911273412801
998.5801,1643.7496,1.77682,894.92834,1.77682,748.8213,"[144.96565, 144.96565]","[2.8880188, 2.8880188]","[1.9985782, 1.9985782]",265.24686,164.98422,223.23645,154.49126,3,421.62598,1.1586242,-2.9741306,0.1056583755,-1,2,87.2071,0.98005176,0.45266154,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
556.00964,674.87573,1.77682,451.76385,1.77682,223.11185,"[84.57054, 84.57054]","[2.1898532, 2.1898532]","[-2.737323, -2.737323]",-181.55675,-98.604675,-207.55002,-89.8822,3,16.61805,0.9659708,-2.7436948,0.1056583755,-1,3,160.73125,0.17370753,0.4102569,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
529.6848,575.82465,1.77682,310.30948,1.77682,265.51514,"[33.58316, 33.58316]","[-2.5934172, -2.5934172]","[-0.4948337, -0.4948337]",49.396927,40.999237,53.78864,40.04825,3,170.3704,-0.6475681,-2.2169733,0.1056583755,-1,1,115.12489,-0.16418403,0.79931545,1.1520802,-1,678.3993101262806,5.239086074575674,727.1911273412801
561.0315,782.68805,1.77682,194.94077,1.77682,587.74725,"[60.525543, 60.525543]","[-2.8891554, -2.8891554]","[-0.667032, -0.667032]",-10.452307,-37.24116,-5.5394893,-46.21448,1,151.26172,0.099417925,-1.7297693,1.4801099,-1,1,172.40016,-1.8956717,1.1034613,2.7826033,-1,678.3993101262806,5.239086074575674,727.1911273412801
329.55954,1036.7976,1.77682,140.18208,1.77682,896.6155,"[28.602316, 28.602316]","[-4.230083, -4.230083]","[-2.9848666, -2.9848666]",2.2243867,-40.0591,-6.4972205,-25.671696,1,90.19033,-0.786801,1.8190634,0.14402917,-1,1,79.16974,-2.8645241,-1.6027449,9.31333,-1,678.3993101262806,5.239086074575674,727.1911273412801
687.8951,698.7408,1.77682,370.89038,1.77682,327.8504,"[50.67937, 50.67937]","[-1.5311092, -1.5311092]","[-0.86160535, -0.86160535]",100.0424,-53.115864,99.595825,-45.293213,2,89.920784,-1.0147017,2.9965641,0.0005109989499999,-1,2,26.27789,0.5874497,-0.25673485,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
256.6222,679.4637,1.77682,52.568893,1.77682,626.8948,"[245.22581, 245.22581]","[1.5949708, 1.5949708]","[-2.7330291, -2.7330291]",-127.16231,-57.809,-99.50225,-49.630302,3,34.745415,-0.03865236,2.2924407,0.1056583755,-1,3,121.43669,1.6422648,-2.5145884,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
431.26276,785.16925,1.77682,147.90016,1.77682,637.2691,"[46.03008, 46.03008]","[3.3489745, 3.3489745]","[2.003157, 2.003157]",7.3893,29.347382,-21.730412,57.55896,3,27.46876,0.18899,1.8613998,0.1056583755,-1,1,37.44471,2.5493536,-1.303209,3.4152746,-1,678.3993101262806,5.239086074575674,727.1911273412801
741.61707,1262.273,1.77682,784.0969,1.77682,478.17606,"[860.7593, 860.7593]","[0.6018918, 0.6018918]","[0.19962911, 0.19962911]",198.85138,47.405033,182.16655,39.538006,1,561.952,0.27651784,-0.19934398,14.453833,-1,1,274.8314,0.88130367,1.2542088,11.023515,-1,678.3993101262806,5.239086074575674,727.1911273412801
643.82666,1903.858,1.77682,458.91425,1.77682,1444.9438,"[281.7651, 281.7651]","[-2.5367486, -2.5367486]","[-0.6734366, -0.6734366]",200.5614,-163.0863,197.56157,-171.01881,1,29.694157,-0.9969908,0.2713808,0.6478263,-1,3,12.72406,-2.3893926,-1.8362818,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
614.1356,645.9046,1.77682,234.80951,1.77682,411.09512,"[40.22135, 40.22135]","[-2.2871842, -2.2871842]","[-0.36371678, -0.36371678]",-25.6046,49.487164,-19.133934,18.955982,1,83.6628,0.7945158,2.483721,7.406686,-1,1,150.33612,-1.2521513,-0.60889506,2.9539542,-1,678.3993101262806,5.239086074575674,727.1911273412801
771.7245,1255.9136,1.77682,965.0217,1.77682,290.89185,"[422.381, 422.381]","[1.4969093, 1.4969093]","[-1.2120947, -1.2120947]",-13.848568,-68.55728,-38.23232,-54.993347,1,447.43286,1.0418006,-0.8818709,9.058517,-1,1,139.69345,0.5437431,2.8380306,2.8777542,-1,678.3993101262806,5.239086074575674,727.1911273412801
706.427,789.8484,1.77682,499.78857,1.77682,290.0598,"[130.36403, 130.36403]","[-1.6542151, -1.6542151]","[-0.9721187, -0.9721187]",38.877228,15.219807,35.483917,16.634102,2,172.57304,-1.4489152,0.66275775,0.0005109989499999,-1,1,245.14584,0.43922862,-1.9653218,8.474857,-1,678.3993101262806,5.239086074575674,727.1911273412801
2009.8732,2075.5771,1.77682,1214.1311,1.77682,861.4461,"[82.282005, 82.282005]","[2.526803, 2.526803]","[-2.0777488, -2.0777488]",-23.606117,19.078074,-4.231128,61.28661,1,544.95056,0.8643607,-1.705077,6.730743,-1,1,466.48962,-0.41006437,1.4701465,4.6132865,-1,678.3993101262806,5.239086074575674,727.1911273412801
506.39108,688.011,1.77682,302.04987,1.77682,385.9611,"[175.2876, 175.2876]","[1.6329231, 1.6329231]","[2.7423692, 2.7423692]",-19.488184,30.436632,-56.938442,29.847084,3,142.57808,0.97106695,-1.4381844,0.1056583755,-1,1,225.91357,0.58717144,2.1801748,7.8592725,-1,678.3993101262806,5.239086074575674,727.1911273412801
847.9601,1383.3252,1.77682,1004.7536,1.77682,378.5716,"[21.482084, 21.482084]","[4.6224723, 4.6224723]","[2.5680468, 2.5680468]",85.275795,38.059105,114.82801,29.985407,1,158.03354,1.751138,0.21906398,11.324284,-1,1,249.99677,0.40665814,-2.9600751,4.0984793,-1,678.3993101262806,5.239086074575674,727.1911273412801
575.29517,651.65906,1.77682,386.0821,1.77682,265.57697,"[95.207466, 95.207466]","[1.835875, 1.835875]","[2.0930138, 2.0930138]",3.7837524,37.27561,-7.050575,17.153616,1,173.52518,1.3341541,-1.9210348,3.5647035,-1,1,207.9849,-0.16929331,1.5062354,6.187196,-1,678.3993101262806,5.239086074575674,727.1911273412801
644.0774,2259.8325,1.77682,992.5883,1.77682,1267.2441,"[129.39528, 129.39528]","[-3.5100675, -3.5100675]","[-1.9003576, -1.9003576]",53.614365,-298.89365,40.626644,-277.00323,1,241.49818,-1.9527091,1.9950883,4.1521907,-1,1,52.624477,-1.8957804,-1.3416812,-1.9073486e-06,-1,678.3993101262806,5.239086074575674,727.1911273412801
555.22186,1341.1289,1.77682,193.0696,1.77682,1148.0592,"[106.028404, 106.028404]","[3.1348116, 3.1348116]","[-0.67806375, -0.67806375]",26.830202,-23.952858,39.982353,-38.060043,1,117.84989,0.5671314,2.0190616,0.9451334,-1,1,183.84766,2.1473527,-0.94894594,0.40616882,-1,678.3993101262806,5.239086074575674,727.1911273412801
719.0158,2154.5676,1.77682,1865.7961,1.77682,288.77148,"[55.792805, 55.792805]","[4.2876234, 4.2876234]","[-0.72417724, -0.72417724]",-37.439938,-30.868113,10.619159,7.6548147,1,232.78517,2.7696762,0.81092215,8.260247,-1,1,209.20378,0.7280822,-2.055743,17.629414,-1,678.3993101262806,5.239086074575674,727.1911273412801
655.25793,911.5527,1.77682,335.52704,1.77682,576.02563,"[72.90173, 72.90173]","[-2.8522723, -2.8522723]","[2.36901, 2.36901]",2.5581994,-23.36456,-2.8626652,2.9574847,1,283.14633,-0.5368797,-1.7493237,12.639294,-1,1,347.38498,-1.1126614,1.5770949,16.515339,-1,678.3993101262806,5.239086074575674,727.1911273412801
505.2227,524.4732,1.77682,253.16809,1.77682,271.30515,"[16.386877, 16.386877]","[2.8405414, 2.8405414]","[3.086079, 3.086079]",46.28319,118.76527,41.305595,122.8949,1,232.43666,0.10610492,-1.9806067,2.0504348,-1,3,81.561295,0.44259608,1.2206074,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
407.3272,420.3414,1.77682,256.31686,1.77682,164.02455,"[5.2398596, 5.2398596]","[-3.678541, -3.678541]","[-2.9094303, -2.9094303]",25.159058,1.2006186,20.42612,4.22135,1,33.38663,-1.8438257,0.2221849,1.7545875,-1,1,61.852016,1.2473899,-2.928772,0.7598641,-1,678.3993101262806,5.239086074575674,727.1911273412801
715.8273,720.2536,1.77682,362.51852,1.77682,357.73508,"[43.153507, 43.153507]","[-1.224083, -1.224083]","[1.6980602, 1.6980602]",-253.49606,-42.938023,-244.75755,-48.914474,2,64.84909,-0.2664766,-2.9363225,0.0005109989499999,-1,2,321.7319,0.070533976,0.33315802,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
716.5456,803.7765,1.77682,353.88553,1.77682,449.89096,"[275.41672, 275.41672]","[0.78267336, 0.78267336]","[-2.766422, -2.766422]",-55.157825,-73.33726,-53.165222,-85.25742,2,237.87566,-0.42915606,2.712516,0.0005109989499999,-1,3,120.525566,1.246823,-1.4150735,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
596.96564,617.3039,1.77682,274.77213,1.77682,342.5318,"[81.343956, 81.343956]","[-1.276728, -1.276728]","[2.8994117, 2.8994117]",-135.98546,-32.470608,-133.82664,-34.806946,3,110.32218,-0.13197397,0.6784846,0.1056583755,-1,3,36.692368,-0.29715934,-2.6758552,0.1056583755,-1,678.3993101262806,5.239086074575674,727.1911273412801
794.80475,1013.525,1.77682,666.2311,1.77682,347.29395,"[194.92929, 194.92929]","[1.8395544, 1.8395544]","[2.4357166, 2.4357166]",194.0654,53.37174,154.09084,61.498188,3,30.671064,1.8376337,0.35979682,0.1056583755,-1,1,346.81912,-0.11637683,2.988529,0.95153505,-1,678.3993101262806,5.239086074575674,727.1911273412801
430.38998,462.78467,1.77682,241.60182,1.77682,221.18283,"[165.548, 165.548]","[0.23397957, 0.23397957]","[-1.1566741, -1.1566741]",-37.055786,-155.41545,-20.783918,-134.69725,1,59.65033,-0.68770856,-1.8494215,1.0048909,-1,1,129.32585,1.179239,0.28110912,2.783146,-1,678.3993101262806,5.239086074575674,727.1911273412801
920.98224,1071.0837,1.77682,275.8156,1.77682,795.2682,"[223.06757, 223.06757]","[-1.5453234, -1.5453234]","[-0.48734906, -0.48734906]",163.1775,-196.92818,152.22751,-203.24457,3,128.76146,1.3292714,1.3816391,0.1056583755,-1,2,34.79848,-1.6558805,-0.94128394,0.0005109989499999,-1,678.3993101262806,5.239086074575674,727.1911273412801
575.7267,906.9733,1.77682,799.99146,1.77682,106.98182,"[19.94137, 19.94137]","[-4.25239, -4.25239]","[0.15183905, 0.15183905]",-6.4715757,-14.6134,8.390451,-3.8515816,1,38.296375,-3.3486376,1.168127,0.4689259,-1,1,23.047163,1.539511,-1.7214221,1.6712531,-1,678.3993101262806,5.239086074575674,727.1911273412801
400.07098,1328.7144,1.77682,465.73795,1.77682,862.9764,"[107.50768, 107.50768]","[-3.1582296, -3.1582296]","[-1.9132632, -1.9132632]",-11.394834,-102.08873,-17.692293,-106.247185,1,110.87851,-1.3505576,-1.7306973,0.14293149,-1,1,132.22551,-2.6538181,1.5526507,9.422732,-1,678.3993101262806,5.239086074575674,727.1911273412801
