H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
306.10577,569.56433,1.77682,177.54593,1.77682,392.01837,"[251.6262, 251.6262]","[1.2626529, 1.2626529]","[1.5469651, 1.5469651]",-23.91417,140.07672,-2.522524,149.10252,1,29.835363,1.3632303,-2.733098,2.049142,-1,1,110.42382,0.7783381,1.2844799,0.6913005,-1,420.47697362893,4.137616253864985,431.48501844408804
297.65762,424.44684,1.77682,233.94743,1.77682,190.49939,"[110.141365, 110.141365]","[-1.6688265, -1.6688265]","[-0.03499664, -0.03499664]",19.15686,28.04634,14.460102,16.837793,1,170.63957,-0.65195704,-0.65533024,7.924094,-1,1,78.482285,-1.0555011,1.9760764,4.860806,-1,420.47697362893,4.137616253864985,431.48501844408804
301.83075,311.4436,1.77682,182.1855,1.77682,129.2581,"[27.115084, 27.115084]","[-1.701267, -1.701267]","[0.95363706, 0.95363706]",-12.235195,-4.0757213,-2.7012622,-1.8381951,1,45.657547,-1.9427737,-2.405689,2.1367214,-1,1,79.70844,1.0899744,0.807624,7.2865343,-1,420.47697362893,4.137616253864985,431.48501844408804
291.4804,320.9316,1.77682,123.67523,1.77682,197.25638,"[18.440641, 18.440641]","[2.673913, 2.673913]","[-1.8496611, -1.8496611]",3.183816,-24.166866,-4.763443,-22.491457,3,73.20472,-0.023201145,1.3716674,0.1056583755,-1,1,79.64118,0.8708033,-1.7784438,2.5677335,-1,420.47697362893,4.137616253864985,431.48501844408804
347.1383,488.89886,1.77682,218.11722,1.77682,270.78165,"[37.05291, 37.05291]","[2.919298, 2.919298]","[2.8743007, 2.8743007]",-105.22497,-1.8286587,-112.80182,-3.1111562,1,30.973398,0.6063541,-3.0881987,3.9525528,-1,1,103.84083,1.1983316,0.14511245,1.0903678,-1,420.47697362893,4.137616253864985,431.48501844408804
305.13797,312.06445,1.77682,170.27032,1.77682,141.79413,"[19.438688, 19.438688]","[1.8832879, 1.8832879]","[-0.79686195, -0.79686195]",-23.007637,-42.843815,-11.058281,-51.18588,2,73.8898,0.85320944,1.0807499,0.0005109989499999,-1,1,33.35914,-0.3951807,-1.9280049,3.3891609,-1,420.47697362893,4.137616253864985,431.48501844408804
298.69528,2380.863,1.77682,707.8564,1.77682,1673.0067,"[18.782272, 18.782272]","[-5.527504, -5.527504]","[-0.9150538, -0.9150538]",3.5841897,-59.08416,3.5668583,-51.277573,1,97.51555,-2.3562472,1.4625056,0.14290637,-1,1,47.38469,-3.1262202,-1.6961143,2.5315146,-1,420.47697362893,4.137616253864985,431.48501844408804
301.93472,431.8588,1.77682,94.66748,1.77682,337.1913,"[136.95169, 136.95169]","[-1.4528406, -1.4528406]","[-0.8449902, -0.8449902]",34.094822,49.19574,23.374525,41.542877,1,32.421974,-0.09888086,1.3313879,2.2619061,-1,1,193.72166,-1.0759269,-1.2324809,0.85309684,-1,420.47697362893,4.137616253864985,431.48501844408804
302.2972,489.7656,1.77682,312.68372,1.77682,177.08188,"[325.1881, 325.1881]","[-0.5992294, -0.5992294]","[-0.028505951, -0.028505951]",50.061134,29.45343,67.526764,29.806684,1,276.57962,-0.5729151,0.5232422,27.828596,-1,1,158.06242,-0.32267654,-1.0288006,3.049078,-1,420.47697362893,4.137616253864985,431.48501844408804
298.8105,479.451,1.77682,221.738,1.77682,257.71298,"[4.3541894, 4.3541894]","[5.148761, 5.148761]","[-0.4510857, -0.4510857]",101.326385,22.924187,92.63747,10.572596,1,141.15532,0.9722834,-3.0084374,12.683038,-1,2,39.16737,1.1205224,0.13010305,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
294.8854,935.88574,1.77682,865.9516,1.77682,69.93416,"[8.008378, 8.008378]","[-5.4018517, -5.4018517]","[-0.52256626, -0.52256626]",-12.9501705,-26.909615,-9.10082,-28.837812,1,50.890343,-3.2399585,0.9796254,6.77927,-1,3,12.802711,-0.37668467,-2.013513,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
280.9789,338.81287,1.77682,147.51097,1.77682,191.30191,"[42.62124, 42.62124]","[-2.171357, -2.171357]","[-2.918454, -2.918454]",-97.012794,-13.598252,-86.691246,-17.633204,3,26.313461,-0.17300577,-2.936208,0.1056583755,-1,1,73.64769,-1.2378381,0.18564814,2.30919,-1,420.47697362893,4.137616253864985,431.48501844408804
329.43668,345.1851,1.77682,178.83913,1.77682,166.34596,"[28.632566, 28.632566]","[-1.9541733, -1.9541733]","[1.280544, 1.280544]",8.134495,1.8993354,2.9322531,-14.465108,1,176.36482,-0.16322769,1.6872262,10.085199,-1,1,147.28207,-0.45183042,-1.3864433,3.949423,-1,420.47697362893,4.137616253864985,431.48501844408804
310.28293,900.35046,1.77682,673.04584,1.77682,227.30463,"[364.78024, 364.78024]","[-1.4832149, -1.4832149]","[1.2510358, 1.2510358]",-0.9025421,159.39142,-18.682117,112.52911,1,260.76566,-1.7636235,0.8036904,18.263569,-1,1,79.0873,-0.64231575,1.7720269,1.0936273,-1,420.47697362893,4.137616253864985,431.48501844408804
299.70258,860.0712,1.77682,68.77496,1.77682,791.29626,"[3.834652, 3.834652]","[-6.0413504, -6.0413504]","[-2.1048863, -2.1048863]",-11.3021755,-3.9880772,-22.842072,2.1627765,1,70.50957,-0.26705566,-0.15358478,5.0115247,-1,1,40.039204,-3.1935792,3.050789,4.620435,-1,420.47697362893,4.137616253864985,431.48501844408804
313.5123,476.49744,1.77682,235.0755,1.77682,241.42192,"[15.236312, 15.236312]","[3.8518667, 3.8518667]","[2.4008462, 2.4008462]",-85.05362,-14.5825405,-73.21741,-11.5985365,1,107.3337,1.0014639,0.3042694,2.5891314,-1,1,30.01855,0.95004845,-2.9018207,0.115892954,-1,420.47697362893,4.137616253864985,431.48501844408804
292.38263,357.6082,1.77682,240.34294,1.77682,117.26526,"[74.27461, 74.27461]","[1.678539, 1.678539]","[-2.9446387, -2.9446387]",-53.530544,-27.052034,-38.153603,-21.815636,2,31.223957,1.5807989,-1.4713705,0.0005109989499999,-1,2,54.0042,-0.25714076,2.3497596,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
300.73267,372.36728,1.77682,81.061226,1.77682,291.30606,"[92.987854, 92.987854]","[1.5042263, 1.5042263]","[-2.0954642, -2.0954642]",22.479021,12.769942,4.843267,-6.973411,2,16.119022,-0.607691,0.74071735,0.0005109989499999,-1,1,122.25411,1.2014172,-2.2199225,6.321694,-1,420.47697362893,4.137616253864985,431.48501844408804
311.02097,313.42126,1.77682,152.98248,1.77682,160.4388,"[23.855047, 23.855047]","[-1.0651164, -1.0651164]","[-0.06684161, -0.06684161]",-19.480316,-13.014314,2.9840581,5.541067,1,158.1005,-0.0042414223,-1.7567214,1.5322735,-1,1,162.30197,-0.1918417,1.2385716,0.5030552,-1,420.47697362893,4.137616253864985,431.48501844408804
303.84436,1499.1946,1.77682,109.73727,1.77682,1389.4573,"[9.03608, 9.03608]","[5.7836237, 5.7836237]","[-2.663222, -2.663222]",15.96114,17.946108,3.8433125,9.234659,1,73.75291,0.93020093,-2.173043,5.8844347,-1,1,47.598095,3.686739,1.0274254,6.251356,-1,420.47697362893,4.137616253864985,431.48501844408804
300.76035,302.2082,1.77682,151.06847,1.77682,151.13971,"[12.358004, 12.358004]","[1.5178878, 1.5178878]","[1.1001836, 1.1001836]",16.533323,-25.272432,25.16272,-20.002522,1,139.49576,-0.034988366,2.3629441,0.9268436,-1,1,108.719475,0.1977098,-0.69181484,0.9684206,-1,420.47697362893,4.137616253864985,431.48501844408804
295.55286,496.05396,1.77682,433.79984,1.77682,62.2541,"[85.52768, 85.52768]","[2.220023, 2.220023]","[2.1001458, 2.1001458]",-14.953794,20.18433,-19.286558,16.726818,1,35.968834,2.6356044,2.6972265,1.6604942,-1,1,49.642365,-0.7850054,1.3243573,1.5390767,-1,420.47697362893,4.137616253864985,431.48501844408804
296.1833,345.51462,1.77682,232.78885,1.77682,112.72577,"[123.24139, 123.24139]","[-0.91024417, -0.91024417]","[1.4368807, 1.4368807]",23.726957,42.208817,32.28456,31.33282,3,120.281,-0.7313579,2.08031,0.1056583755,-1,1,54.646145,0.13613863,-0.34962976,3.0462692,-1,420.47697362893,4.137616253864985,431.48501844408804
301.51407,1212.6594,1.77682,979.91113,1.77682,232.74829,"[41.662655, 41.662655]","[-4.031891, -4.031891]","[-1.9470836, -1.9470836]",30.176107,-2.0978653,36.53085,12.52221,1,86.71465,-2.6301098,-2.3293197,6.95997,-1,1,23.661476,-1.4363028,0.56662154,4.3797965,-1,420.47697362893,4.137616253864985,431.48501844408804
295.93695,340.80505,1.77682,212.36089,1.77682,128.44417,"[61.126587, 61.126587]","[1.6758187, 1.6758187]","[2.8959703, 2.8959703]",-29.917082,14.29841,-34.964977,8.433769,1,74.62199,0.60029364,2.6869905,0.8595416,-1,1,52.098312,0.36039892,-0.5806679,3.5061052,-1,420.47697362893,4.137616253864985,431.48501844408804
316.50977,384.30673,1.77682,216.34229,1.77682,167.96445,"[44.603413, 44.603413]","[-2.2690823, -2.2690823]","[-0.94347954, -0.94347954]",1.79461,20.823475,-7.874557,-1.5238953,1,80.53042,-1.1737269,2.631438,6.1517453,-1,1,121.28091,-0.21391554,-0.61147803,4.1845875,-1,420.47697362893,4.137616253864985,431.48501844408804
295.80667,643.213,1.77682,408.65942,1.77682,234.55354,"[503.62546, 503.62546]","[-0.5122471, -0.5122471]","[0.28179815, 0.28179815]",424.52142,53.984467,440.91174,46.072174,1,344.68817,-0.09805599,0.2937031,38.780823,-1,3,32.927536,-1.5057082,0.350748,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
302.81494,310.91873,1.77682,151.23923,1.77682,159.67952,"[58.53532, 58.53532]","[0.62955856, 0.62955856]","[-2.666315, -2.666315]",-48.5074,25.076681,-35.65782,32.005207,1,133.7047,-0.009287131,-1.2384585,3.5521147,-1,1,92.51434,0.26859573,2.293344,0.9516145,-1,420.47697362893,4.137616253864985,431.48501844408804
300.3036,333.09332,1.77682,177.2862,1.77682,155.80714,"[55.719646, 55.719646]","[-1.603761, -1.603761]","[-1.5251616, -1.5251616]",-18.018526,21.930185,-22.255737,26.246326,1,135.88927,-0.206069,-1.19884,5.0120335,-1,1,55.64791,-0.7281213,2.0384085,7.7940154,-1,420.47697362893,4.137616253864985,431.48501844408804
300.17938,312.17227,1.77682,158.52425,1.77682,153.64803,"[66.97458, 66.97458]","[-0.7313059, -0.7313059]","[2.4101405, 2.4101405]",-66.75683,-16.50957,-73.73093,-7.808305,1,104.72435,-0.8454604,0.6710868,7.913216,-1,2,60.577206,0.37553352,-2.938999,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
232.61127,1402.9146,1.77682,930.9019,1.77682,472.01257,"[14.658747, 14.658747]","[-5.240451, -5.240451]","[1.6411155, 1.6411155]",6.9440303,-28.5477,-13.181277,-9.638724,1,72.58484,-2.8781939,-2.4176362,0.23523907,-1,1,96.69589,-2.132607,0.8095814,2.3490407,-1,420.47697362893,4.137616253864985,431.48501844408804
291.70892,358.7111,1.77682,99.79157,1.77682,258.91953,"[58.278255, 58.278255]","[-1.9490107, -1.9490107]","[-2.662871, -2.662871]",-50.165237,19.862171,-58.594814,23.19303,1,76.07098,0.33656615,-1.042418,0.14518282,-1,2,37.746674,-1.477533,2.646366,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
300.7408,672.5531,1.77682,488.4411,1.77682,184.112,"[18.844288, 18.844288]","[4.1562295, 4.1562295]","[-2.1040425, -2.1040425]",-31.77219,-34.733448,-23.182058,-17.732023,3,105.73199,1.895654,-2.5255427,0.1056583755,-1,1,121.11216,0.9160296,0.5496889,9.214352,-1,420.47697362893,4.137616253864985,431.48501844408804
310.61646,1029.1005,1.77682,87.804214,1.77682,941.29626,"[40.215973, 40.215973]","[3.8871412, 3.8871412]","[-0.42046893, -0.42046893]",-28.654753,-17.23242,-19.115835,-8.462114,2,45.140644,0.5784782,-2.821382,0.0005109989499999,-1,1,107.60794,2.7678368,0.1086329,10.391752,-1,420.47697362893,4.137616253864985,431.48501844408804
305.5563,718.8208,1.77682,167.47786,1.77682,551.34296,"[172.38089, 172.38089]","[-2.0033758, -2.0033758]","[0.44501275, 0.44501275]",43.11749,50.50329,53.02304,48.68914,1,94.90982,-0.74689865,-0.8022881,1.0759922,-1,1,102.3905,-1.7881843,1.2021927,1.098361,-1,420.47697362893,4.137616253864985,431.48501844408804
233.62268,361.5552,1.77682,172.37279,1.77682,189.1824,"[254.34428, 254.34428]","[-0.4092197, -0.4092197]","[-1.3850693, -1.3850693]",15.799433,-151.12047,-1.0219046,-157.60579,3,23.371017,-0.8186838,-2.194962,0.1056583755,-1,1,97.42499,0.02675809,-0.8794109,1.8757069,-1,420.47697362893,4.137616253864985,431.48501844408804
297.5131,593.5974,1.77682,149.17032,1.77682,444.42712,"[372.51434, 372.51434]","[-0.84513193, -0.84513193]","[-2.2419066, -2.2419066]",-62.95634,-128.1709,-50.514977,-155.67542,1,30.381845,-0.12351281,-1.4256904,1.0896884,-1,1,210.80168,-0.989637,-2.6086147,1.3190547,-1,420.47697362893,4.137616253864985,431.48501844408804
308.95822,1856.0798,1.77682,429.15442,1.77682,1426.9254,"[16.348997, 16.348997]","[-5.411133, -5.411133]","[-0.8864535, -0.8864535]",25.835352,-63.628075,45.578487,-49.8102,1,131.70932,-1.8964074,2.309912,2.0241153,-1,1,86.774635,-3.0387874,-0.7373891,4.1930943,-1,420.47697362893,4.137616253864985,431.48501844408804
301.84503,668.4173,1.77682,54.064514,1.77682,614.3528,"[269.3717, 269.3717]","[-1.4325194, -1.4325194]","[1.9762573, 1.9762573]",-50.7952,116.72929,-60.466503,129.83217,1,27.741375,0.43860483,0.59613585,0.1552693,-1,3,124.454765,-1.4736816,2.1598756,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
304.8787,678.2759,1.77682,352.8553,1.77682,325.42056,"[90.297714, 90.297714]","[2.59114, 2.59114]","[-0.12974976, -0.12974976]",17.749468,14.294726,20.818314,15.944825,1,117.4646,1.2243276,-0.5861351,2.2614572,-1,1,48.833027,1.6903514,2.1658978,0.0,-1,420.47697362893,4.137616253864985,431.48501844408804
304.11096,503.07224,1.77682,177.93265,1.77682,325.1396,"[380.9828, 380.9828]","[-0.32073215, -0.32073215]","[-1.8914872, -1.8914872]",-4.2690587,-56.91456,-28.070278,-74.85886,1,131.01457,0.6352688,-1.7474487,0.9014158,-1,1,184.58356,-0.84659463,-1.9880991,3.990691,-1,420.47697362893,4.137616253864985,431.48501844408804
305.39505,346.0999,1.77682,246.33923,1.77682,99.76067,"[9.04899, 9.04899]","[3.5825295, 3.5825295]","[1.6314031, 1.6314031]",24.641129,-2.0093331,28.320292,6.739181,1,48.070885,2.001104,-3.1165466,2.92094,-1,3,12.849647,-1.0200058,0.15877216,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
299.0854,311.7595,1.77682,175.27428,1.77682,136.4852,"[51.50218, 51.50218]","[-1.1293427, -1.1293427]","[-2.1460805, -2.1460805]",-50.479244,66.42388,-47.360413,52.419407,1,159.1453,-0.44888818,-1.1802402,0.68153167,-1,2,57.9774,0.009642353,2.2782223,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
299.06616,476.0983,1.77682,237.04684,1.77682,239.05145,"[50.289814, 50.289814]","[2.6854084, 2.6854084]","[-0.7119649, -0.7119649]",-60.744816,-34.283566,-41.361763,-46.89813,1,29.579134,1.0810517,-2.5304306,3.3284771,-1,3,111.236916,0.93749917,0.2844644,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
307.9014,469.53726,1.77682,391.85712,1.77682,77.68015,"[87.49973, 87.49973]","[2.0765948, 2.0765948]","[-1.7737596, -1.7737596]",5.4579506,-20.049667,18.2322,-41.85939,1,45.64846,2.1680136,-0.9434859,4.6264653,-1,1,60.89343,-0.53149796,-2.975931,5.65,-1,420.47697362893,4.137616253864985,431.48501844408804
301.6255,1009.0622,1.77682,70.131996,1.77682,938.9302,"[150.52917, 150.52917]","[2.5428019, 2.5428019]","[1.2134997, 1.2134997]",-2.663086,43.13219,12.037458,62.29846,1,59.896214,0.5191662,-1.1251389,0.95732456,-1,1,135.1004,2.2322023,1.4495226,1.3853494,-1,420.47697362893,4.137616253864985,431.48501844408804
340.2652,1005.3087,1.77682,937.8359,1.77682,67.47287,"[30.464518, 30.464518]","[4.1285396, 4.1285396]","[-1.29735, -1.29735]",1.13721,-12.191501,6.5270767,-18.872143,1,27.183428,3.5687392,0.1574675,4.9810514,-1,2,21.161657,0.14258018,-2.4228501,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
308.9331,406.24442,1.77682,329.54648,1.77682,76.69794,"[32.957207, 32.957207]","[-2.7692354, -2.7692354]","[-0.7223694, -0.7223694]",5.7902155,6.880191,6.1559267,2.4747176,1,22.568134,-3.1390586,0.52365404,5.3947965e-06,-1,1,39.117603,1.3261243,-1.5092416,1.2854446,-1,420.47697362893,4.137616253864985,431.48501844408804
297.20328,325.31174,1.77682,100.97769,1.77682,224.33403,"[38.15277, 38.15277]","[-1.9149898, -1.9149898]","[2.0964026, 2.0964026]",-30.45413,34.881855,-25.208683,39.847164,3,26.713224,0.7686148,-0.9661341,0.1056583755,-1,1,28.424374,-1.2685909,2.0910623,1.1324503,-1,420.47697362893,4.137616253864985,431.48501844408804
359.9309,418.52762,1.77682,115.69456,1.77682,302.83307,"[77.05076, 77.05076]","[1.6784286, 1.6784286]","[-2.307462, -2.307462]",-108.79297,-113.35716,-104.67601,-93.77027,1,107.786415,-0.3738648,0.6429076,5.098081,-1,3,23.597595,1.0896254,-2.4043834,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
272.35263,478.61398,1.77682,57.831047,1.77682,420.78293,"[339.5541, 339.5541]","[-0.5568204, -0.5568204]","[-0.45077085, -0.45077085]",13.31645,-16.392687,-22.538267,10.286784,1,33.68555,-0.6865735,2.7480855,2.6083202,-1,1,382.77188,-0.41661412,-0.44753712,0.14065741,-1,420.47697362893,4.137616253864985,431.48501844408804
305.138,579.2343,1.77682,91.87432,1.77682,487.36,"[415.28943, 415.28943]","[0.6001263, 0.6001263]","[-2.0654647, -2.0654647]",-66.143745,-155.84209,-95.72777,-215.08272,2,41.423306,-0.4594029,3.020189,0.0005109989499999,-1,1,158.81345,0.722173,-1.8694775,4.1046357,-1,420.47697362893,4.137616253864985,431.48501844408804
302.92615,307.12628,1.77682,168.14069,1.77682,138.98558,"[21.375002, 21.375002]","[-1.50736, -1.50736]","[1.6402283, 1.6402283]",-41.012493,-33.80153,-37.77147,-30.26216,1,132.30638,-0.5138296,0.817564,1.7552941,-1,1,72.451515,0.24031234,-2.446699,3.4454083,-1,420.47697362893,4.137616253864985,431.48501844408804
305.04718,729.56256,1.77682,381.14133,1.77682,348.4212,"[104.34319, 104.34319]","[-2.53557, -2.53557]","[1.7915056, 1.7915056]",12.064471,15.76373,16.28983,17.607302,1,158.97452,-1.3915476,2.7202241,9.320212,-1,1,156.6092,-1.643757,0.21009506,25.218386,-1,420.47697362893,4.137616253864985,431.48501844408804
289.8941,298.02606,1.77682,161.40317,1.77682,136.62288,"[23.390821, 23.390821]","[1.7470767, 1.7470767]","[1.4060159, 1.4060159]",-36.70059,59.198853,-26.986853,50.279503,1,91.55378,0.31766272,2.0648859,2.4471407,-1,1,143.92366,0.11352703,-0.9477716,3.705101,-1,420.47697362893,4.137616253864985,431.48501844408804
326.78278,353.19757,1.77682,226.53108,1.77682,126.666504,"[100.66621, 100.66621]","[0.79309833, 0.79309833]","[-1.4875853, -1.4875853]",-49.27748,6.0999966,-43.630447,2.0866134,1,156.1228,0.43607822,-1.0086844,0.7129984,-1,1,34.195354,-0.020413011,2.5224352,1.9158539,-1,420.47697362893,4.137616253864985,431.48501844408804
288.83408,1273.789,1.77682,851.71356,1.77682,422.07538,"[60.922035, 60.922035]","[3.7063074, 3.7063074]","[-0.47356638, -0.47356638]",-11.444419,-39.447,3.3957489,-39.281605,1,83.89044,2.3644493,0.3813872,7.998164,-1,3,18.58467,1.8470144,-2.4211376,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
296.92398,1710.2178,1.77682,1520.1683,1.77682,190.04941,"[22.193914, 22.193914]","[-5.0223584, -5.0223584]","[0.42976367, 0.42976367]",2.5854213,-20.773275,13.18639,-4.2443604,1,67.61049,-3.6290908,2.1049314,1.7909107,-1,1,62.02547,-1.3480905,-0.70997643,2.3040342,-1,420.47697362893,4.137616253864985,431.48501844408804
289.42532,311.72888,1.77682,196.72191,1.77682,115.006966,"[84.53319, 84.53319]","[-0.83547163, -0.83547163]","[-0.93974036, -0.93974036]",-21.479286,-65.20545,1.4039232,-83.202324,2,43.842197,-0.6926566,-1.6460174,0.0005109989499999,-1,1,91.45557,0.26802605,1.0530385,1.5004345,-1,420.47697362893,4.137616253864985,431.48501844408804
308.21844,410.70984,1.77682,80.09658,1.77682,330.61325,"[206.80547, 206.80547]","[-0.7713969, -0.7713969]","[0.20891757, 0.20891757]",-3.1827996,4.1626525,8.161399,3.9894552,1,79.29446,-0.09093288,3.1088684,5.5202355,-1,1,255.34761,-0.5630861,0.13169676,5.4194875,-1,420.47697362893,4.137616253864985,431.48501844408804
278.4721,539.8853,1.77682,488.1861,1.77682,51.699215,"[100.52879, 100.52879]","[2.2073789, 2.2073789]","[-2.8916492, -2.8916492]",8.302478,-27.519249,-8.67131,-24.775785,2,94.72004,2.2238302,2.953907,0.0005109989499999,-1,1,26.083166,-0.5767421,-1.4225887,7.0190654,-1,420.47697362893,4.137616253864985,431.48501844408804
302.0102,652.9971,1.77682,490.22208,1.77682,162.77495,"[116.49835, 116.49835]","[2.2862244, 2.2862244]","[1.4993893, 1.4993893]",-7.76029,53.110905,12.482428,71.57044,1,87.517456,1.6035154,0.8878499,5.4973507,-1,1,57.901684,0.85850245,-2.9070778,1.4553571,-1,420.47697362893,4.137616253864985,431.48501844408804
307.9662,429.1362,1.77682,305.58853,1.77682,123.54768,"[73.43455, 73.43455]","[2.0812652, 2.0812652]","[1.5946875, 1.5946875]",42.03146,13.5803385,37.35285,14.693845,1,117.24367,1.4386992,2.6801343,2.8622892,-1,1,74.67131,0.12568852,0.10110069,0.14544177,-1,420.47697362893,4.137616253864985,431.48501844408804
303.92435,319.57614,1.77682,143.96715,1.77682,175.60901,"[96.476585, 96.476585]","[-0.21842462, -0.21842462]","[1.8693365, 1.8693365]",71.783875,68.55647,47.520668,48.969288,1,36.333675,0.6513103,0.40465125,3.9654698,-1,1,121.57978,-0.67498505,2.8414676,2.134295,-1,420.47697362893,4.137616253864985,431.48501844408804
296.74316,665.9157,1.77682,292.66638,1.77682,373.24933,"[57.28734, 57.28734]","[-3.0332325, -3.0332325]","[1.8578295, 1.8578295]",-63.522408,7.046372,-60.647125,12.028818,1,60.623894,-1.2687778,-3.135446,0.671299,-1,1,115.87651,-1.5901736,0.37969893,2.2980812,-1,420.47697362893,4.137616253864985,431.48501844408804
301.13275,445.66827,1.77682,136.02219,1.77682,309.64606,"[47.50078, 47.50078]","[-2.6217957, -2.6217957]","[3.0707393, 3.0707393]",-35.622322,-0.6577629,-39.208366,1.9131795,1,84.92307,-0.5124336,0.018940173,0.6968447,-1,1,87.73722,-1.2290224,-3.1380148,1.1566304,-1,420.47697362893,4.137616253864985,431.48501844408804
302.12848,2126.2742,1.77682,141.58191,1.77682,1984.6923,"[13.871495, 13.871495]","[5.715228, 5.715228]","[0.4802052, 0.4802052]",7.42374,-3.193221,3.050705,5.010979,1,47.845913,1.2743837,-1.2924988,0.14756149,-1,1,53.40363,3.8265097,1.6983846,3.1986263,-1,420.47697362893,4.137616253864985,431.48501844408804
300.92276,302.2565,1.77682,154.65172,1.77682,147.60477,"[17.727345, 17.727345]","[-1.046944, -1.046944]","[2.7921817, 2.7921817]",15.644019,46.313408,14.852596,41.47606,1,24.35412,-0.65098375,1.1294326,3.0286238,-1,1,65.66369,0.42415217,-2.2146595,0.146021,-1,420.47697362893,4.137616253864985,431.48501844408804
290.76584,2568.8296,1.77682,633.8887,1.77682,1934.9409,"[54.01723, 54.01723]","[-4.5484905, -4.5484905]","[0.7698674, 0.7698674]",51.609325,7.8066998,29.965595,21.321491,3,46.71492,-2.3310137,2.4645448,0.1056583755,-1,1,43.93941,-3.4314504,-0.25210634,-7.6293945e-06,-1,420.47697362893,4.137616253864985,431.48501844408804
377.07498,518.69324,1.77682,314.78183,1.77682,203.91142,"[137.1915, 137.1915]","[-1.6078336, -1.6078336]","[1.0519844, 1.0519844]",45.51792,81.98193,18.062134,34.602333,1,58.859844,-2.1730115,-2.7501068,4.456245,-1,1,135.08394,-0.11667093,0.84339064,2.632059,-1,420.47697362893,4.137616253864985,431.48501844408804
309.56183,1975.9808,1.77682,1901.8645,1.77682,74.11631,"[119.17004, 119.17004]","[3.4880579, 3.4880579]","[-1.218084, -1.218084]",10.304577,-39.37345,15.416071,-32.723965,1,93.7552,3.207452,-1.4920201,7.777281,-1,1,34.963036,0.88605064,0.83684003,1.2691889,-1,420.47697362893,4.137616253864985,431.48501844408804
419.41522,441.41348,1.77682,185.78,1.77682,255.6335,"[127.68478, 127.68478]","[0.3917954, 0.3917954]","[-1.3106716, -1.3106716]",-3.8311672,-71.55635,8.48813,-39.710587,1,40.357952,1.1418037,1.893801,1.1377296,-1,2,120.17954,-0.4179318,-1.2751964,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
303.75223,304.85236,1.77682,158.84094,1.77682,146.01141,"[23.695246, 23.695246]","[0.4257518, 0.4257518]","[-2.5869, -2.5869]",-31.887959,17.9837,-42.28872,24.99271,3,36.192272,-0.13203152,2.533208,0.1056583755,-1,3,22.483168,-0.9781024,-0.8038811,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
306.80795,1062.5448,1.77682,1021.06915,1.77682,41.47557,"[40.781593, 40.781593]","[-3.9094076, -3.9094076]","[-0.80322117, -0.80322117]",-23.589325,35.445328,-25.68227,21.755314,1,67.35489,-3.428595,-1.4522225,2.8297496,-1,1,52.177246,0.021656564,1.1070921,11.571796,-1,420.47697362893,4.137616253864985,431.48501844408804
307.01785,385.39432,1.77682,248.78053,1.77682,136.61377,"[152.9697, 152.9697]","[-0.98262584, -0.98262584]","[2.349032, 2.349032]",-73.15843,8.678271,-64.31621,-14.001571,3,151.9392,-0.55075735,1.735169,0.1056583755,-1,1,42.949406,-0.4020071,-2.1912224,1.2091954,-1,420.47697362893,4.137616253864985,431.48501844408804
301.40146,1282.2838,1.77682,112.00986,1.77682,1170.2739,"[44.251728, 44.251728]","[4.0309186, 4.0309186]","[-2.8105826, -2.8105826]",-3.3450656,-3.7846355,-5.2738886,-0.014514921,1,64.909096,0.90668386,0.9775135,3.916648,-1,1,86.247314,3.1126552,-2.379931,3.1960146,-1,420.47697362893,4.137616253864985,431.48501844408804
279.4707,298.8524,1.77682,135.07646,1.77682,163.77591,"[46.60327, 46.60327]","[-1.4613116, -1.4613116]","[2.5967512, 2.5967512]",12.676946,14.51639,-17.970842,12.2041645,1,88.57703,-0.55958223,-0.73553723,2.4376462,-1,1,116.98387,-0.15317635,2.4583058,2.0925198,-1,420.47697362893,4.137616253864985,431.48501844408804
