H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
150.03418,155.31415,1.77682,60.81593,1.77682,94.49822,"[30.367823, 30.367823]","[-0.78262824, -0.78262824]","[-1.2390163, -1.2390163]",-17.414207,9.70606,-7.514835,9.012497,1,44.80449,0.054921053,2.220442,0.9477343,-1,1,86.15451,-0.3141187,-1.0192459,4.812262,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00261,295.7766,1.77682,212.55959,1.77682,83.21703,"[25.422997, 25.422997]","[-2.9959378, -2.9959378]","[-0.80437404, -0.80437404]",1.1496207,-14.271394,-2.9233778,-12.627513,1,49.356415,-1.7329059,0.24656388,1.2875829,-1,3,28.31746,-0.7856619,-2.5108724,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.004,274.59283,1.77682,87.31415,1.77682,187.27867,"[46.744312, 46.744312]","[2.2760441, 2.2760441]","[-2.924007, -2.924007]",-19.960037,-17.421732,-30.16662,-23.743599,1,50.859173,0.9131811,1.2179546,4.4518237,-1,1,57.559723,1.3084584,-2.3770745,1.7705979,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99869,197.87457,1.77682,138.88414,1.77682,58.99043,"[37.466316, 37.466316]","[1.90816, 1.90816]","[2.8792756, 2.8792756]",0.80143696,20.63275,-0.066258304,40.4571,1,67.55922,1.4344622,-2.2505603,9.126848,-1,2,13.765639,0.022223132,1.5682921,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99515,579.9012,1.77682,433.458,1.77682,146.4432,"[25.653835, 25.653835]","[3.776164, 3.776164]","[-1.677808, -1.677808]",13.249763,17.32345,9.592668,19.984638,1,74.20951,2.3675451,-1.8800837,6.109215,-1,1,27.277975,1.5772396,1.1002705,2.2802913,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99683,229.84433,1.77682,167.23572,1.77682,62.6086,"[114.61499, 114.61499]","[0.9796328, 0.9796328]","[2.8510737, 2.8510737]",-1.28842,-5.167867,-4.7837396,1.0878227,1,138.42844,0.5122457,2.9389114,1.7386148,-1,1,29.695646,1.1843237,0.1024707,0.15281864,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.97707,1390.3967,1.77682,845.71643,1.77682,544.68036,"[188.3871, 188.3871]","[-2.681465, -2.681465]","[0.11044761, 0.11044761]",21.943521,-7.373835,11.037107,14.7390785,1,170.68251,-2.2562675,-0.17539065,9.064588,-1,1,53.29058,-3.0299716,1.250974,4.032589,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00601,207.85834,1.77682,96.246956,1.77682,111.61138,"[31.035715, 31.035715]","[2.215193, 2.215193]","[-1.5381541, -1.5381541]",4.5595026,-48.852283,16.857506,-47.515476,1,63.304306,1.0246295,2.0693185,1.3934547,-1,3,38.295403,0.67164,-1.2302871,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00415,447.28745,1.77682,279.7774,1.77682,167.51004,"[24.476168, 24.476168]","[3.5381482, 3.5381482]","[2.4344192, 2.4344192]",1.5263903,34.092293,-4.8821836,21.961329,1,26.376434,1.9434235,1.3723581,1.0476383,-1,1,51.097206,1.5242671,-2.1026106,0.9529245,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.96478,1147.6373,1.77682,263.48865,1.77682,884.1487,"[90.21691, 90.21691]","[-3.2262042, -3.2262042]","[0.6904747, 0.6904747]",49.36061,9.199155,43.261246,3.4392812,3,25.68858,-1.9949769,-0.3071223,0.1056583755,-1,1,62.898376,-3.0723298,1.4786077,5.5991335,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00407,191.50618,1.77682,102.14153,1.77682,89.36464,"[29.452702, 29.452702]","[-2.074258, -2.074258]","[-0.12549561, -0.12549561]",15.745409,-0.18396828,9.497543,-3.0451593,1,53.26315,-0.75393546,1.0808665,6.1006427,-1,1,50.883198,-0.6415754,-1.6915421,4.9331,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00203,239.69547,1.77682,190.37587,1.77682,49.319595,"[32.282303, 32.282303]","[-2.4419734, -2.4419734]","[-2.6571646, -2.6571646]",-18.126993,-24.193851,-14.846302,-19.562551,3,33.705864,-1.6366539,-2.024861,0.1056583755,-1,1,40.99608,-0.14239395,1.5245489,1.5024575,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99278,298.202,1.77682,40.672615,1.77682,257.5294,"[89.66882, 89.66882]","[1.7172155, 1.7172155]","[-2.4695115, -2.4695115]",-19.14139,3.6000707,-21.338032,-1.7496033,2,18.121897,0.22515462,1.9817792,0.0005109989499999,-1,1,85.35846,1.5110574,-2.1165793,3.3584452,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.98451,199.04713,1.77682,72.27686,1.77682,126.77027,"[25.512388, 25.512388]","[-2.3184724, -2.3184724]","[0.55453455, 0.55453455]",71.35088,-5.2561483,46.44179,6.538923,2,53.613068,-0.52111393,3.0835505,0.0005109989499999,-1,3,30.02303,-0.96615314,0.123069085,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.97397,610.6832,1.77682,484.65768,1.77682,126.025566,"[25.766516, 25.766516]","[3.8270724, 3.8270724]","[-1.1859907, -1.1859907]",26.875978,-18.103127,9.100709,-12.812249,1,46.925213,2.9810555,2.63072,0.0,-1,2,35.950035,1.313504,-0.6480816,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00183,315.5518,1.77682,168.03229,1.77682,147.5195,"[22.88958, 22.88958]","[-3.1870117, -3.1870117]","[3.0808043, 3.0808043]",-5.147868,0.4372507,-7.319838,-2.3307838,1,56.2653,-1.2941335,2.5964186,2.3459928,-1,1,39.57831,-1.4317157,-0.6794647,0.8721316,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00256,318.1619,1.77682,160.2367,1.77682,157.9252,"[24.491713, 24.491713]","[-3.129768, -3.129768]","[-2.5803776, -2.5803776]",17.292812,0.8272754,15.542489,8.084722,2,74.99082,-1.2260095,-2.625459,0.0005109989499999,-1,1,34.30475,-1.5668662,0.5050389,0.9411752,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.98495,180.17668,1.77682,59.512257,1.77682,120.66443,"[92.67123, 92.67123]","[0.3908616, 0.3908616]","[-1.4472588, -1.4472588]",5.436233,37.7631,19.756138,5.331012,1,23.35591,0.7525459,0.54697436,2.3859887,-1,1,117.99461,-0.005534972,-1.7973703,0.50691897,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.9866,193.00922,1.77682,48.05366,1.77682,144.95555,"[52.750843, 52.750843]","[-1.476414, -1.476414]","[1.9608481, 1.9608481]",-12.672699,-14.082779,-21.03399,14.600427,1,43.781147,0.32681024,0.24532697,2.5380833,-1,1,55.620445,-1.2812601,2.612918,1.9005275,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.0057,169.44983,1.77682,94.574646,1.77682,74.87519,"[39.149162, 39.149162]","[1.324519, 1.324519]","[2.0216303, 2.0216303]",-4.2373385,31.510113,-5.672419,21.55291,1,29.74844,1.4565849,-1.9315476,1.3486991e-06,-1,1,36.89327,-0.25274852,1.5021069,2.497607,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99358,157.5977,1.77682,60.738224,1.77682,96.85948,"[18.767225, 18.767225]","[1.5997971, 1.5997971]","[2.2776697, 2.2776697]",-26.850746,31.454247,-12.437816,37.893208,1,48.2583,-0.27927217,-1.4119512,1.362674,-1,3,23.013962,0.76754934,1.8792082,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.97229,682.54956,1.77682,91.53102,1.77682,591.01855,"[317.53268, 317.53268]","[-1.371239, -1.371239]","[2.2001133, 2.2001133]",-23.966599,26.804367,-24.013351,32.871513,1,67.52388,-0.51736355,2.1582077,1.1896404,-1,1,221.5809,-1.5601395,2.2125387,0.680354,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.01375,340.30392,1.77682,171.6773,1.77682,168.62662,"[300.4776, 300.4776]","[-0.18176246, -0.18176246]","[0.36635077, 0.36635077]",146.80203,47.10631,128.35905,61.118557,2,105.23918,0.081605524,-0.0066630435,0.0005109989499999,-1,1,72.00019,-0.43908668,0.7888209,0.36343932,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00078,179.96898,1.77682,53.56991,1.77682,126.39907,"[13.044212, 13.044212]","[-2.7200418, -2.7200418]","[1.9315374, 1.9315374]",-14.796176,17.21494,-7.877491,11.02806,2,33.009644,0.21139269,-0.6149085,0.0005109989499999,-1,3,28.439688,-1.31883,2.4246442,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99657,188.28084,1.77682,121.447754,1.77682,66.83309,"[63.365265, 63.365265]","[1.1902037, 1.1902037]","[-1.1033841, -1.1033841]",10.685031,4.411028,-1.1313607,-9.185788,1,88.953766,0.4744205,-0.7964534,1.5929649,-1,1,35.297268,0.74862325,2.7143798,0.53515637,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.01022,638.62756,1.77682,416.5,1.77682,222.12756,"[219.9373, 219.9373]","[1.6977756, 1.6977756]","[3.007641, 3.007641]",-162.96751,11.833179,-175.87022,20.085876,3,10.6097765,2.2324247,-2.9283626,0.1056583755,-1,2,34.470703,1.0344958,2.7900217,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.06273,408.66742,1.77682,156.42276,1.77682,252.24467,"[11.415485, 11.415485]","[4.1984344, 4.1984344]","[-1.5104498, -1.5104498]",-2.8260949,10.2262125,-1.0168636,1.5769683,1,77.09808,1.3528485,-1.1693904,2.589316,-1,1,71.13255,2.0173156,2.066827,0.84302133,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.936,279.0826,1.77682,196.17876,1.77682,82.903854,"[31.551003, 31.551003]","[2.6982439, 2.6982439]","[0.892543, 0.892543]",-2.4693906,-31.62219,2.8392742,-15.887544,1,63.19637,1.4422382,1.2782495,1.361447,-1,3,23.968706,0.863413,-1.6735358,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.04294,189.88052,1.77682,96.97704,1.77682,92.90347,"[10.4953375, 10.4953375]","[3.0969417, 3.0969417]","[-2.5038595, -2.5038595]",12.650618,5.5423045,-3.1139884,1.5603101,1,56.16363,0.77118576,2.0506966,1.4871606,-1,1,52.78605,0.64323276,-1.2419229,1.1806962,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.94739,312.8864,1.77682,198.18123,1.77682,114.70518,"[13.748124, 13.748124]","[-3.6869898, -3.6869898]","[-2.185335, -2.185335]",40.0179,-29.75773,27.854351,-26.654692,1,48.962357,-1.6898878,2.658857,1.263145,-1,2,12.607806,-1.0408096,-0.7280908,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00832,155.72363,1.77682,90.88536,1.77682,64.83827,"[41.74549, 41.74549]","[0.051731568, 0.051731568]","[0.17159992, 0.17159992]",-6.2842603,-12.897776,2.5862105,-3.158657,1,69.95417,0.06914442,0.97478265,0.7038131,-1,1,49.03841,-0.16141152,-1.8150228,2.6303346,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.07593,232.28857,1.77682,68.27287,1.77682,164.0157,"[6.397232, 6.397232]","[-4.0147977, -4.0147977]","[-0.14638212, -0.14638212]",-15.431151,46.667892,-7.085671,37.230995,1,58.12521,-0.38580504,-1.2568907,1.2582183,-1,3,14.013494,-1.6465663,1.8107657,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.96988,182.89462,1.77682,70.3031,1.77682,112.59152,"[64.399895, 64.399895]","[1.0671892, 1.0671892]","[-2.6731906, -2.6731906]",-20.328749,16.853468,-39.76116,8.297344,1,53.943657,-0.0342122,-1.5335355,0.74501395,-1,2,22.878258,1.019078,2.5250347,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00172,311.66272,1.77682,90.79643,1.77682,220.86627,"[74.70447, 74.70447]","[1.9705361, 1.9705361]","[2.3994477, 2.3994477]",-49.25795,-5.344962,-56.826256,3.9922903,1,64.6013,0.8491195,0.9711243,1.9957876,-1,2,31.445719,1.5217745,-3.0973752,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.86134,1395.5841,1.77682,1075.3185,1.77682,320.26562,"[3.492287, 3.492287]","[6.6778584, 6.6778584]","[2.9797442, 2.9797442]",4.4433746,-9.164892,-6.7890654,12.265332,1,43.59515,3.4909978,2.2506583,2.2803404,-1,1,50.629402,2.319991,-1.0759674,3.4728758,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99908,206.65178,1.77682,147.25412,1.77682,59.397655,"[24.046122, 24.046122]","[-2.4627895, -2.4627895]","[2.1770544, 2.1770544]",-11.812378,14.859123,-5.1883726,14.24953,1,61.144417,-1.2199153,1.9456687,1.0738888,-1,1,68.85885,-0.2999612,-1.3045448,2.9354844,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99924,746.27136,1.77682,298.82016,1.77682,447.4512,"[161.02916, 161.02916]","[2.1936746, 2.1936746]","[-2.0273497, -2.0273497]",-31.94183,-38.74076,-41.862858,-51.25186,1,51.024696,2.2612777,-0.83152,0.14610179,-1,2,81.0315,1.7435198,-2.4359305,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99767,1006.111,1.77682,531.1663,1.77682,474.9447,"[96.19931, 96.19931]","[3.0269883, 3.0269883]","[1.0346982, 1.0346982]",17.122887,31.272583,21.39243,4.052901,1,75.71004,2.621673,2.1585028,5.3027306,-1,1,70.914185,2.3229315,0.10147561,1.5351946,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.01259,186.34561,1.77682,143.34459,1.77682,43.00101,"[17.464857, 17.464857]","[-2.5321093, -2.5321093]","[0.15700732, 0.15700732]",5.083387,12.092031,5.0775723,1.783604,1,42.804832,-1.6725969,0.36490393,0.00054207974,-1,1,34.96432,0.6319509,-2.630138,5.5044675,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99626,268.7329,1.77682,118.80993,1.77682,149.92299,"[78.192474, 78.192474]","[-1.7087734, -1.7087734]","[-0.64616877, -0.64616877]",20.19659,17.772987,8.231507,5.9512234,3,59.17251,-1.0891792,0.76121813,0.1056583755,-1,1,101.830124,-0.993958,-1.4549125,1.2214402,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99231,435.10727,1.77682,269.53244,1.77682,165.57484,"[14.222566, 14.222566]","[-4.050351, -4.050351]","[-0.87805414, -0.87805414]",-3.7405713,8.577681,-12.939634,3.5257018,1,40.974304,-2.1105602,2.7355742,2.0624669,-1,3,65.84007,-1.401574,-0.47654292,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00078,392.25647,1.77682,339.62177,1.77682,52.634693,"[20.717281, 20.717281]","[-3.5542283, -3.5542283]","[-2.3515093, -2.3515093]",-20.620337,-11.334362,-16.3834,-14.069753,1,36.333157,-2.3408163,-2.4743972,1.0137179,-1,1,35.302197,-0.6097184,0.630643,1.487462,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.03575,207.01428,1.77682,123.39429,1.77682,83.619995,"[94.43197, 94.43197]","[-0.97169644, -0.97169644]","[0.68406594, 0.68406594]",38.31658,18.996092,25.22306,27.22061,1,25.295372,-2.2429144,-0.26547801,2.006371,-1,1,56.30815,0.18486486,0.9319834,1.6164834,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.98354,152.30481,1.77682,65.02354,1.77682,87.28127,"[25.45529, 25.45529]","[-0.28410432, -0.28410432]","[-2.9954274, -2.9954274]",5.343927,5.2705555,-7.5244536,-1.3823898,1,36.757553,0.89241964,-0.38120025,5.738843,-1,2,50.656513,-0.7030736,2.940762,0.0005109989499999,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.98634,194.55577,1.77682,118.81968,1.77682,75.73609,"[28.468117, 28.468117]","[2.1505315, 2.1505315]","[2.2383747, 2.2383747]",-42.98233,-5.6643662,-20.211422,7.1383653,1,54.18604,0.80576414,2.9197712,1.0382786,-1,1,54.106575,0.52693194,0.11147471,2.95434,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.97989,439.27856,1.77682,404.55563,1.77682,34.722923,"[30.19234, 30.19234]","[-3.3073816, -3.3073816]","[-2.2344475, -2.2344475]",32.068317,-21.03355,-2.888776,-9.663357,1,49.87086,-2.7858224,-1.5149002,6.500797,-1,1,30.924908,-0.30170566,2.3753765,2.6286688,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.9897,234.70631,1.77682,77.027405,1.77682,157.67891,"[18.718716, 18.718716]","[2.9568071, 2.9568071]","[2.7903183, 2.7903183]",6.2509646,4.4622602,-1.4915332,4.635041,1,61.01729,0.5083931,-2.286542,1.3114527,-1,1,46.939156,1.552088,1.1435139,0.9979816,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99109,615.6046,1.77682,458.3565,1.77682,157.24808,"[180.71642, 180.71642]","[1.8644898, 1.8644898]","[-0.86490846, -0.86490846]",85.46207,-75.980705,49.9626,-54.710625,1,29.06743,2.4549825,-0.71080756,0.82980245,-1,1,76.22027,0.9568249,-0.949227,0.1447467,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99718,162.37535,1.77682,84.518074,1.77682,77.85727,"[36.817593, 36.817593]","[1.1151316, 1.1151316]","[1.4006745, 1.4006745]",27.344395,23.10562,9.411975,27.927649,1,36.481853,1.4082932,-2.177398,4.694956,-1,3,33.801716,-0.31018686,1.1437553,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.96754,779.3632,1.77682,630.4735,1.77682,148.88966,"[90.778076, 90.778076]","[2.8208008, 2.8208008]","[1.2816125, 1.2816125]",-4.988462,31.38133,1.0097086,15.641134,1,104.549484,2.2622578,1.1243627,1.2352229,-1,1,31.85773,1.9206426,-2.323697,1.6660442,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.98727,475.83478,1.77682,150.95251,1.77682,324.88226,"[100.90722, 100.90722]","[2.17897, 2.17897]","[-2.047384, -2.047384]",-18.379333,-60.692623,-18.958302,-58.987835,1,33.542126,1.0260231,-1.8279382,0.30230206,-1,1,25.369596,3.4829838,2.9109166,0.98996514,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.09204,457.61,1.77682,384.1841,1.77682,73.42587,"[175.04456, 175.04456]","[-1.553448, -1.553448]","[-1.2714123, -1.2714123]",32.615433,-91.602264,54.1508,-88.45328,1,41.10462,-1.7112056,-0.9513942,2.3298476,-1,1,54.57332,-0.5807927,-1.8897465,1.027894,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99977,163.07155,1.77682,53.25033,1.77682,109.82122,"[31.096718, 31.096718]","[-1.3493645, -1.3493645]","[3.122694, 3.122694]",-15.033755,0.70161957,-5.007989,-3.187838,1,26.705467,0.5150527,-0.6184581,1.5449003,-1,1,51.439762,-0.9340355,2.7660348,0.9641848,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99971,229.84761,1.77682,30.059929,1.77682,199.78767,"[160.14635, 160.14635]","[0.4152795, 0.4152795]","[-2.15277, -2.15277]",-41.071507,-98.509186,-44.65592,-81.66214,1,33.875248,-0.3741712,1.6175201,7.3579836,-1,1,96.28414,0.41215357,-2.065076,1.5144106,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99274,929.76056,1.77682,459.52203,1.77682,470.23853,"[16.941927, 16.941927]","[-4.6850123, -4.6850123]","[-2.4347827, -2.4347827]",-7.7543087,-0.8051354,-5.880572,-5.2884107,1,60.88607,-2.3995938,-2.4578671,2.9818945,-1,1,54.379208,-2.6426253,0.66509503,-7.6293945e-06,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.01445,1021.00116,1.77682,504.65646,1.77682,516.3447,"[317.68506, 317.68506]","[-1.8240037, -1.8240037]","[0.5705367, 0.5705367]",93.50161,52.795734,111.796875,51.94032,1,105.29139,-2.27136,0.94431645,1.0097882,-1,1,117.886635,-1.4680061,0.39306557,0.8831028,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99518,153.3038,1.77682,64.22526,1.77682,89.07855,"[26.053442, 26.053442]","[0.64581907, 0.64581907]","[1.5218217, 1.5218217]",18.275036,-25.165516,19.012135,-10.539788,1,23.614656,-0.359952,-0.768171,1.0396799,-1,1,72.9229,0.4780085,2.1422477,2.4252338,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.04288,314.006,1.77682,98.72278,1.77682,215.28323,"[116.20511, 116.20511]","[1.5099541, 1.5099541]","[-2.0101025, -2.0101025]",-21.163342,-48.62907,-19.136293,-48.941742,1,44.507248,0.53651196,-1.2797208,4.1028757,-1,1,44.229183,1.6982377,-2.8277233,1.020603,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.03154,187.81245,1.77682,134.77718,1.77682,53.035263,"[73.69933, 73.69933]","[0.99133873, 0.99133873]","[2.98151, 2.98151]",-69.1532,-22.052187,-58.869637,-8.929767,3,27.309082,0.85671514,-2.7303894,0.1056583755,-1,3,33.847137,-0.16081859,1.2857593,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99937,612.34125,1.77682,365.0762,1.77682,247.26508,"[52.50195, 52.50195]","[3.1166852, 3.1166852]","[-2.5740376, -2.5740376]",-28.535585,-11.606957,-16.10537,-18.930231,1,54.313614,2.009818,-1.9751387,2.3853598,-1,1,56.414474,2.0941842,1.6782621,7.4741235,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99919,196.51724,1.77682,64.908554,1.77682,131.60869,"[53.671955, 53.671955]","[-1.5061328, -1.5061328]","[-1.3527119, -1.3527119]",-13.446088,-13.172172,-7.105914,-7.7589693,1,58.56133,0.19327325,-0.8404572,0.7628397,-1,1,23.805723,-2.0974467,-2.9134402,3.247293,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00293,182.8137,1.77682,122.02463,1.77682,60.78907,"[77.86463, 77.86463]","[-0.80518234, -0.80518234]","[0.13916075, 0.13916075]",27.35047,30.989466,45.894276,29.75603,3,50.973198,-0.45026138,0.6683007,0.1056583755,-1,1,53.452892,-0.331468,-1.7469996,1.3420547,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00374,234.56807,1.77682,52.240685,1.77682,182.3274,"[8.708324, 8.708324]","[-3.723106, -3.723106]","[-1.5967894, -1.5967894]",5.8639855,-2.5946877,2.1797888,-3.7415273,1,24.555632,-0.12997395,0.074588254,1.686703,-1,1,26.573961,-1.8618066,-2.9026031,1.9288142,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.94199,429.57498,1.77682,379.0268,1.77682,50.548172,"[281.4908, 281.4908]","[0.897074, 0.897074]","[-1.713296, -1.713296]",1.3712188,-103.423,-4.834478,-119.63884,1,150.21623,0.9973711,-1.8563136,5.784957,-1,3,13.97255,-0.049309425,-0.96907055,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00519,571.414,1.77682,396.0949,1.77682,175.31912,"[209.15141, 209.15141]","[1.6244156, 1.6244156]","[-1.4450167, -1.4450167]",47.904823,-147.83505,33.670918,-143.4766,3,49.327984,1.2924432,-1.2296778,0.1056583755,-1,1,32.79231,2.0051897,-2.7880216,5.730602,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00264,1163.197,1.77682,825.5864,1.77682,337.6106,"[47.29566, 47.29566]","[-3.8868508, -3.8868508]","[-0.2655413, -0.2655413]",-0.7719384,-55.458916,12.092847,-54.89426,1,24.146145,-3.0259597,-1.3727545,2.4141898,-1,1,72.07628,-2.2646413,1.1015111,1.4987775,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99394,393.33035,1.77682,46.931656,1.77682,346.39868,"[55.697163, 55.697163]","[-2.5633752, -2.5633752]","[0.326575, 0.326575]",30.64977,9.569224,32.14482,9.57375,2,20.04127,-0.597985,-3.1322784,0.0005109989499999,-1,3,41.530655,-1.9990063,0.20484887,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.03441,161.71576,1.77682,87.384735,1.77682,74.331024,"[56.968437, 56.968437]","[-0.34267962, -0.34267962]","[-0.091902666, -0.091902666]",7.462301,30.675488,14.782894,13.550467,1,64.76832,-0.7809153,-1.188688,0.14582185,-1,3,40.34033,0.54400516,1.0808629,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99628,265.9508,1.77682,64.83256,1.77682,201.11826,"[87.16067, 87.16067]","[1.5753407, 1.5753407]","[-0.52064246, -0.52064246]",38.750416,11.4266205,39.384457,19.477238,2,16.682192,0.32333258,0.6364007,0.0005109989499999,-1,1,76.315956,1.5278418,-1.2664183,1.3249174,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.27563,185.54674,1.77682,90.869865,1.77682,94.67687,"[106.72963, 106.72963]","[-0.19825092, -0.19825092]","[-1.3760647, -1.3760647]",24.127945,-68.38337,24.781843,-56.828022,1,50.26128,-0.6269561,-2.3881729,7.510846,-1,1,33.538498,0.28085694,-0.64246887,1.7216698,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.9324,193.7476,1.77682,65.120094,1.77682,128.6275,"[29.278471, 29.278471]","[-2.1115952, -2.1115952]","[1.014749, 1.014749]",11.213231,-4.4764013,15.296,0.012362323,1,35.584644,-0.2065238,-0.66016304,1.2619234,-1,1,76.73381,-1.1898717,2.1027398,8.227075,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.98592,218.39034,1.77682,101.25426,1.77682,117.13607,"[89.343, 89.343]","[-1.1772317, -1.1772317]","[-2.6698124, -2.6698124]",-3.625997,-17.991367,-3.9825594,-21.166908,1,54.674362,-0.745924,-1.4467847,1.0533972,-1,1,97.653305,-0.6488312,2.74489,7.6405487,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99924,707.0078,1.77682,640.8424,1.77682,66.16537,"[32.26371, 32.26371]","[3.756672, 3.756672]","[1.9607108, 1.9607108]",4.5592003,-5.340544,-3.9883943,11.918383,1,53.97249,2.8473516,1.9098492,4.984141,-1,3,22.38092,1.107895,-1.3222545,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.02951,632.253,1.77682,542.79803,1.77682,89.45499,"[0.6380841, 0.6380841]","[7.562744, 7.562744]","[-1.668338, -1.668338]",9.698788,0.97981596,6.5423303,-5.0158362,1,28.345764,2.9972358,2.4468129,3.8146973e-06,-1,1,22.801687,1.1983492,-0.7119057,1.3983575,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00081,174.2066,1.77682,67.38287,1.77682,106.82373,"[20.692705, 20.692705]","[-2.1334252, -2.1334252]","[-2.9305437, -2.9305437]",3.4230423,3.607456,-5.572248,2.8186018,1,55.549313,-0.075249664,1.8614011,3.131953,-1,1,53.55642,-1.0005975,-1.5815002,0.8272257,-1,312.1004624900707,2.191478635417403,310.60867899338626
149.99422,205.48581,1.77682,72.67471,1.77682,132.8111,"[96.353645, 96.353645]","[-0.92353934, -0.92353934]","[-0.29003927, -0.29003927]",49.408367,-24.12914,52.637886,-14.864136,1,33.04744,-0.9100397,-2.1661203,2.7125118,-1,1,53.944046,-0.41329235,0.13283682,6.2498765,-1,312.1004624900707,2.191478635417403,310.60867899338626
150.00862,155.2083,1.77682,96.37731,1.77682,58.830994,"[37.56322, 37.56322]","[-0.34625244, -0.34625244]","[2.284537, 2.284537]",1.8314085,-3.960151,-1.5920743,-0.3969579,1,59.899803,-0.5690368,2.0959978,2.6627405,-1,3,22.532734,0.71681505,-1.2137035,0.1056583755,-1,312.1004624900707,2.191478635417403,310.60867899338626
